BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
17-115641,2017-08-12 22:00:00,,2017-10-30 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,20,Assurance,CF_NIV_SUIV,False,False,95,,MARCHES D'ASSURANCES
17-115642,2017-08-10 22:00:00,2017-09-18 11:00:00,2017-09-17 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,35,Berge,CF_NIV_SUIV,False,False,16,,Accord-cadre mono-attributaire à bon de commande de prestations relatif aux actions de valorisation de la ripisylve sur l'ensemble des cours d'eau du SyBRA et leurs affluents pour une durée
17-115642,2017-08-10 22:00:00,2017-09-18 11:00:00,2017-09-17 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,16,,Accord-cadre mono-attributaire à bon de commande de prestations relatif aux actions de valorisation de la ripisylve sur l'ensemble des cours d'eau du SyBRA et leurs affluents pour une durée
17-115642,2017-08-10 22:00:00,2017-09-18 11:00:00,2017-09-17 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,310,Rivières/ruisseaux,CF_NIV_SUIV,False,False,16,,Accord-cadre mono-attributaire à bon de commande de prestations relatif aux actions de valorisation de la ripisylve sur l'ensemble des cours d'eau du SyBRA et leurs affluents pour une durée
17-115642,2017-08-10 22:00:00,2017-09-18 11:00:00,2017-09-17 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,358,Végétaux,CF_NIV_SUIV,False,False,16,,Accord-cadre mono-attributaire à bon de commande de prestations relatif aux actions de valorisation de la ripisylve sur l'ensemble des cours d'eau du SyBRA et leurs affluents pour une durée
17-115643,2017-08-10 22:00:00,2017-09-21 10:45:00,2017-09-20 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,216,Matériel scénique,CF_NIV_SUIV,False,False,69,,MAINTENANCE DES SYSTÈMES DE SONORISATION - ACQUISITION D'ÉQUIPEMENTS DE SONORISATION ET DE PROJECTEURS SCÉNIQUES POUR LA VILLE DE BRON
17-115643,2017-08-10 22:00:00,2017-09-21 10:45:00,2017-09-20 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,324,Sonorisation,CF_NIV_SUIV,False,False,69,,MAINTENANCE DES SYSTÈMES DE SONORISATION - ACQUISITION D'ÉQUIPEMENTS DE SONORISATION ET DE PROJECTEURS SCÉNIQUES POUR LA VILLE DE BRON
17-115644,2017-08-10 22:00:00,2017-09-15 11:00:00,2017-09-14 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,365,Voirie,CF_NIV_SUIV,False,False,91,,RÉHABILITATION DE LA DÉCHÈTERIE DE DOURDAN (91410)
17-115645,2017-08-12 22:00:00,,2017-08-20 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,345,Tous corps d'état,CF_NIV_SUIV,False,False,13,,Construction du lycée d'Allauch (13)
17-115646,2017-08-10 22:00:00,2017-09-15 11:00:00,2017-09-14 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,475,Véhicules (acquisition),CF_NIV_SUIV,False,False,5,,ACQUISITION DE MATERIEL DE DAMAGE DE PISTES DE SKI CONVENTIONNEL
