BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
11-278262,2017-02-16 23:00:00,2017-03-22 11:00:00,2017-03-21 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,False,13,,la maintenance de la plateforme essai et exercices gaz
12-87528,2017-02-12 23:00:00,2017-03-06 15:00:00,2017-03-05 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,433,Assistance à maîtrise d'ouvrage,CF_NIV_SUIV,False,False,69,,prestations de coordination sécurité et protection de la santé pour la rénovation de l'hôtel de ville de la commune de sathonay-village
17-5031,2017-01-12 23:00:00,,2017-02-12 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,454,Informatique (maintenance serveurs et réseaux),CF_NIV_SUIV,False,False,93,,"Maintenance d'applications informatiques pour l'urbanisation du système d'information, dans le domaine de l'hydrologie urbaine"
16-102035,2017-02-23 23:00:00,,2017-04-23 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,31,,convention pour la participation au financement de la protection sociale complémentaire prévoyance des personnels territoriaux
16-109901,2017-02-09 23:00:00,2017-03-13 11:00:00,2017-03-12 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,194,Machines-outils,CF_NIV_SUIV,False,False,78,,acquisition d'équipements d'ateliers pour pneumatiques
16-122640,2017-02-04 23:00:00,,2017-03-12 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,105,Electricité (travaux),CF_NIV_SUIV,False,False,38,,"travaux, maintenance corrective et préventive électrique, courant faible et fort pour le sdis de l'isère"
17-11823,2017-01-24 23:00:00,2017-02-20 11:00:00,2017-02-19 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118,Etude,CF_NIV_SUIV,False,False,34,,MISSION D'ELABORATION DE L'ETUDE D'IMPACT VALANT EVALUATION ENVIRONNEMENTALE DU PROJET D'AMENAGEMENT DU PALAIS DES SPORTS SUR LE SITE LAFARGE A FRONTIGNAN (34)
16-129960,2017-02-04 23:00:00,,2017-02-12 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,102,Eclairage public,CF_NIV_SUIV,False,False,28,,travaux et maintenance sur installations et réseaux d'éclairage public
16-131071,2017-02-16 23:00:00,,2017-04-16 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,18,Assainissement,CF_NIV_SUIV,False,False,13,,Aménagement de l'échangeur a51/rd8n dit des trois pigeons - Travaux de phase 1
16-131071,2017-02-16 23:00:00,,2017-04-16 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,142,Glissières de sécurité,CF_NIV_SUIV,False,False,13,,Aménagement de l'échangeur a51/rd8n dit des trois pigeons - Travaux de phase 1
16-131071,2017-02-16 23:00:00,,2017-04-16 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,203,Matériel électrique,CF_NIV_SUIV,False,False,13,,Aménagement de l'échangeur a51/rd8n dit des trois pigeons - Travaux de phase 1
16-131071,2017-02-16 23:00:00,,2017-04-16 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,306,Réseaux divers,CF_NIV_SUIV,False,False,13,,Aménagement de l'échangeur a51/rd8n dit des trois pigeons - Travaux de phase 1
