BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
16-110946,False,False,False,False,False,False,Association
17-53614,False,False,False,False,False,False,EPS
16-145307,False,False,False,False,True,False,
16-153030,False,False,True,False,False,False,
16-169130,True,False,False,False,False,False,
16-172647,False,False,False,False,False,False,Collectivité locale
16-92143,False,False,False,False,False,False,SAEML
17-10730,False,False,True,False,False,False,
17-13501,True,False,False,False,False,False,
17-15297,True,False,False,False,False,False,
17-15677,False,False,False,False,False,False,Office Public de l'Habitat
17-16513,False,False,False,True,False,False,
17-17949,False,False,False,False,False,False,Office Public de l'Habitat
17-18943,False,False,False,False,True,False,
17-21912,False,False,False,False,True,False,
17-27914,True,False,False,False,False,False,
17-28896,False,False,False,False,False,False,Collectivité territoriale
17-28897,False,False,False,False,False,False,Collectivité territoriale
17-29414,False,False,True,False,False,False,
17-32055,False,False,False,False,False,False,Personne morale de droit public à statut particulier
17-33454,True,False,False,False,False,False,
17-34089,False,False,True,False,False,False,
17-36374,False,False,False,False,True,False,
17-36614,False,False,True,False,False,False,
17-3798,False,False,False,False,True,False,
17-38532,False,False,True,False,False,False,
17-4110,False,False,False,False,False,False,EHPAD
17-42509,False,False,True,False,False,False,
17-42570,True,False,False,False,False,False,
17-43752,True,False,False,False,False,False,
17-43801,False,False,True,False,False,False,
17-43954,False,False,True,False,False,False,
17-44694,False,False,False,False,True,False,
17-44740,False,False,True,False,False,False,
17-44931,False,False,True,False,False,False,
17-45317,False,False,False,True,False,False,
17-45825,False,False,True,False,False,False,
17-46082,False,False,False,False,False,False,Office Public de l'Habitat
17-47682,True,False,False,False,False,False,
17-49435,False,False,False,False,True,False,
17-49447,False,False,True,False,False,False,
17-49795,False,False,True,False,False,False,
17-49962,False,False,False,False,True,False,
17-50402,True,False,False,False,False,False,
17-51044,False,False,True,False,False,False,
17-5134,False,False,False,False,False,False,EPS
17-51547,False,False,False,False,True,False,
17-52278,False,True,False,False,False,False,
17-52563,False,False,True,False,False,False,
17-52901,False,False,True,False,False,False,
17-53373,False,False,False,False,False,False,Commune
17-55044,False,False,False,False,False,False,Groupement d'achat
17-55196,False,False,False,False,False,False,Association
17-55293,False,False,True,False,False,False,
17-55531,True,False,False,False,False,False,
17-55606,True,False,False,False,False,False,
17-55610,True,False,False,False,False,False,
17-55985,True,False,False,False,False,False,
17-56010,False,False,True,False,False,False,
17-60711,True,False,False,False,False,False,
17-56192,True,False,False,False,False,False,
17-56605,False,False,True,False,False,False,
17-56794,False,False,False,False,False,False,Société d'économie mixte
17-56894,False,False,True,False,False,False,
17-57011,False,False,True,False,False,False,
17-57201,False,False,True,False,False,False,
17-53706,True,False,False,False,False,False,
17-58424,False,False,True,False,False,False,
17-58907,False,False,True,False,False,False,
17-58939,True,False,False,False,False,False,
17-59133,False,False,False,False,True,False,
17-59241,False,False,False,False,True,False,
17-59417,False,False,False,False,False,False,Etablissement public de santé
17-59451,False,False,False,False,True,False,
17-59803,False,False,True,False,False,False,
17-59989,False,False,False,False,True,False,
17-60166,False,False,False,False,False,False,esh
17-60406,False,False,False,False,True,False,
17-60486,False,False,False,False,False,False,Etablissement public hospitalier
17-60691,False,False,True,False,False,False,
17-60794,False,False,True,False,False,False,
17-60844,False,False,True,False,False,False,
17-60886,True,False,False,False,False,False,
17-61005,False,False,True,False,False,False,
17-61279,True,False,False,False,False,False,
17-61369,False,False,False,False,True,False,
17-61494,False,False,False,False,True,False,
17-61899,True,False,False,False,False,False,
17-43017,True,False,False,False,False,False,
17-62242,False,False,True,False,False,False,
17-62261,True,False,False,False,False,False,
17-62640,False,False,True,False,False,False,
17-62853,False,False,False,True,False,False,
17-6297,True,False,False,False,False,False,
17-63039,True,False,False,False,False,False,
17-64002,False,False,True,False,False,False,
17-64249,False,False,False,False,False,False,Collectivité territoriale
17-64447,False,False,False,False,False,False,Société Publique Locale
17-64673,False,False,True,False,False,False,
17-64925,False,False,True,False,False,False,
17-65028,False,False,False,False,False,False,collectivité territoriale
17-65202,False,False,False,False,False,False,collectivité territoriale
17-65389,False,False,False,True,False,False,
17-65572,False,False,False,False,False,False,Syndicat mixte
17-65786,False,False,False,False,True,False,
17-65824,False,False,True,False,False,False,
17-66245,False,False,True,False,False,False,
17-66316,False,False,True,False,False,False,
17-66433,False,False,False,False,False,False,collectivité territoriale
17-66621,False,False,True,False,False,False,
17-66642,True,False,False,False,False,False,
17-66645,False,False,False,False,True,False,
17-66668,False,False,True,False,False,False,
17-66745,False,False,True,False,False,False,
17-66826,False,False,False,False,False,False,personne morale de droit public à statut particulier
17-66947,False,False,False,False,False,False,Organisme de droit privé
17-67101,True,False,False,False,False,False,
17-49240,False,False,False,False,False,False,Assemblée consultative
17-67231,False,False,True,False,False,False,
17-67379,False,False,True,False,False,False,
17-67588,False,False,True,False,False,False,
17-67735,False,False,True,False,False,False,
17-67863,False,False,True,False,False,False,
17-67908,False,False,True,False,False,False,
17-67926,True,False,False,False,False,False,
17-67954,False,False,False,False,True,False,
17-67989,True,False,False,False,False,False,
17-68068,False,False,True,False,False,False,
17-68156,False,False,True,False,False,False,
17-68209,False,False,True,False,False,False,
17-68215,False,False,False,False,True,False,
17-68272,False,False,False,False,False,False,Syndicat mixte départemental d'études et de traitement des déchets ménagers et assimilés de la Vendée
17-68388,False,False,False,False,False,False,collectivité territoriale
17-68458,False,False,False,False,False,False,collectrivité territoiriale
17-68498,False,False,True,False,False,False,
17-68593,False,False,False,False,False,False,Etablissement public de Santé
17-68624,False,False,True,False,False,False,
17-68627,False,False,True,False,False,False,
17-68660,False,False,True,False,False,False,
17-68741,False,False,False,False,True,False,
17-68801,False,False,True,False,False,False,
17-68804,False,False,False,False,True,False,
17-68812,True,False,False,False,False,False,
17-68985,False,False,False,True,False,False,
17-68986,False,False,True,False,False,False,
17-69002,False,False,True,False,False,False,
17-69057,False,False,True,False,False,False,
17-69061,False,False,True,False,False,False,
17-69062,False,False,True,False,False,False,
17-69213,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
17-69223,False,False,False,False,True,False,
17-69341,False,False,False,False,True,False,
17-69423,True,False,False,False,False,False,
17-69591,False,False,False,False,True,False,
17-69713,False,False,False,False,True,False,
17-69746,False,False,False,False,True,False,
17-69778,False,False,False,False,True,False,
17-69876,False,False,False,False,False,False,Etablissement Public de Santé
17-69894,False,False,False,False,False,False,Etablissement public de santé
17-69985,False,False,False,False,True,False,
17-69996,False,False,False,False,True,False,
17-70118,False,False,False,False,False,False,"Métropole de Lyon Délégation Développement Économique, Emplois et Savoirs DIRECTION INNOVATION NUMERIQUE ET SYSTEMES DINFORMATION"
17-7019,False,False,True,False,False,False,
17-70232,False,False,False,False,False,False,SYNDICAT MIXTE
17-70315,False,False,False,False,True,False,
17-70392,False,False,False,False,True,False,
17-70479,False,False,True,False,False,False,
17-70496,False,False,True,False,False,False,
17-70538,False,False,True,False,False,False,
17-70628,False,False,True,False,False,False,
17-70636,False,False,True,False,False,False,
17-70664,False,False,False,False,False,False,Etablissement de santé
17-70804,False,False,True,False,False,False,
17-70860,False,False,True,False,False,False,
17-70886,False,False,True,False,False,False,
17-70905,False,False,False,False,True,False,
17-70906,False,False,False,False,True,False,
17-71068,False,False,False,False,False,False,société concessionnaire dautoroute
17-71164,False,False,True,False,False,False,
17-71193,True,False,False,False,False,False,
17-71219,True,False,False,False,False,False,
17-71225,False,False,True,False,False,False,
17-71228,False,False,True,False,False,False,
17-71234,False,False,True,False,False,False,
17-71248,False,False,True,False,False,False,
17-71252,False,False,True,False,False,False,
17-71256,False,False,False,False,True,False,
17-71401,False,False,False,False,False,False,Société d'Economie mixte
17-71436,False,False,True,False,False,False,
17-71479,False,False,True,False,False,False,
17-71521,False,False,False,False,True,False,
17-71608,False,False,True,False,False,False,
17-71645,False,False,True,False,False,False,
17-71649,False,False,True,False,False,False,
17-71660,False,False,False,False,True,False,
17-7167,False,False,False,False,False,False,Office public de l'habitat
17-71702,False,False,False,False,False,False,collectivité territoriale
17-71735,False,False,False,False,True,False,
17-71795,False,False,True,False,False,False,
17-71834,False,False,False,False,False,False,Etablissement public de coopération intercommunale
17-71868,False,False,False,False,True,False,
17-71990,True,False,False,False,False,False,
17-72034,False,False,True,False,False,False,
17-72120,False,False,True,False,False,False,
17-72176,False,False,True,False,False,False,
17-72216,False,False,True,False,False,False,
17-72315,False,False,True,False,False,False,
17-72402,False,False,True,False,False,False,
17-72674,False,False,False,False,True,False,
17-72682,False,False,True,False,False,False,
17-72711,True,False,False,False,False,False,
17-72826,True,False,False,False,False,False,
17-72839,True,False,False,False,False,False,
17-72903,False,False,True,False,False,False,
17-72907,True,False,False,False,False,False,
17-44326,False,False,False,False,False,False,santé
17-72945,False,False,True,False,False,False,
17-73017,False,False,False,False,True,False,
17-73029,False,False,False,False,True,False,
17-73033,False,False,True,False,False,False,
17-73104,False,False,True,False,False,False,
17-68795,False,False,False,True,False,False,
17-73242,False,False,True,False,False,False,
17-73282,False,False,True,False,False,False,
17-73304,False,False,True,False,False,False,
17-73385,False,False,False,False,True,False,
17-73406,False,False,True,False,False,False,
17-73419,False,False,False,False,False,False,Etablissement hospitalier
17-73432,False,False,True,False,False,False,
17-73476,False,False,False,False,False,False,Organisme de sécurité sociale
17-73502,False,False,False,False,False,False,Organisme de sécurité sociale
17-73527,False,False,True,False,False,False,
17-73628,False,False,False,False,False,False,Société anonyme d'économie mixte locale
17-47146,False,False,True,False,False,False,
17-73957,False,False,True,False,False,False,
17-73971,False,False,False,False,False,False,Etablissement public de santé
17-73981,False,False,True,False,False,False,
17-74068,False,False,False,False,True,False,
17-74114,False,False,True,False,False,False,
17-74119,False,False,True,False,False,False,
17-74122,False,False,True,False,False,False,
17-74124,True,False,False,False,False,False,
17-74129,False,False,True,False,False,False,
17-74132,False,False,True,False,False,False,
17-74140,False,False,False,False,True,False,
17-74151,False,False,False,False,True,False,
17-74162,False,False,False,True,False,False,
17-74188,False,False,True,False,False,False,
17-74192,False,False,True,False,False,False,
17-74200,False,False,True,False,False,False,
17-74209,False,False,True,False,False,False,
17-74210,False,False,True,False,False,False,
17-74217,False,False,False,True,False,False,
17-74218,False,False,False,True,False,False,
17-74248,False,False,False,False,True,False,
17-74259,False,False,False,False,True,False,
17-74260,False,False,False,False,False,False,collectivité territoriale
17-74270,False,False,False,False,True,False,
17-74285,False,False,True,False,False,False,
17-74286,False,False,False,False,True,False,
17-74288,False,False,False,False,True,False,
17-74324,False,False,False,False,True,False,
17-74360,False,False,True,False,False,False,
17-74372,False,False,True,False,False,False,
17-74377,False,False,True,False,False,False,
17-74419,False,False,True,False,False,False,
17-74427,False,False,True,False,False,False,
17-74439,False,False,False,False,False,False,Etablissement public de santé
17-74479,False,False,False,False,False,False,Collectivité territoriale
17-74494,False,False,False,False,False,False,Entité Adjudicatrice
17-74498,False,False,True,False,False,False,
17-74530,False,False,True,False,False,False,
17-74561,False,False,True,False,False,False,
17-74568,False,False,False,False,False,False,département
17-74571,False,False,False,False,True,False,
17-74572,False,False,True,False,False,False,
17-74595,False,False,False,False,True,False,
17-74613,False,False,False,False,False,False,collectivité territoriale
17-74621,True,False,False,False,False,False,
17-74630,False,False,False,False,False,False,Collectivité territoriale
17-74713,False,False,False,False,False,False,SAEM
17-74756,False,False,False,False,True,False,
17-74764,False,False,True,False,False,False,
17-74792,False,False,True,False,False,False,
17-74795,True,False,False,False,False,False,
17-74799,False,False,False,False,False,False,Enseignement supérieur et recherche
17-74811,False,False,True,False,False,False,
17-74818,False,False,False,False,True,False,
17-74819,False,False,True,False,False,False,
17-74828,False,False,False,False,True,False,
17-74838,False,False,True,False,False,False,
17-74839,False,False,True,False,False,False,
17-74852,True,False,False,False,False,False,
17-74863,False,False,True,False,False,False,
17-74879,False,False,True,False,False,False,
17-74912,False,False,False,False,False,False,Etablissement Public de coopération intercommunale
17-74939,False,False,False,False,False,False,Université
17-74946,True,False,False,False,False,False,
17-74960,False,False,False,False,True,False,
17-74962,True,False,False,False,False,False,
17-74991,False,False,True,False,False,False,
17-74992,False,False,False,False,False,False,Etablissement public de santé
17-74996,False,False,True,False,False,False,
17-74997,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
17-75004,False,False,False,False,True,False,
17-75009,False,False,True,False,False,False,
17-75014,True,False,False,False,False,False,
17-75017,False,False,True,False,False,False,
17-75021,False,False,True,False,False,False,
17-75029,True,False,False,False,False,False,
17-75034,True,False,False,False,False,False,
17-75035,False,False,False,False,True,False,
17-75037,False,False,True,False,False,False,
17-75042,False,False,False,False,False,False,Etablissement de santé
17-75043,False,False,False,False,False,False,Environnement
17-75044,False,False,False,False,True,False,
17-75047,False,False,False,False,True,False,
17-75048,False,False,False,False,True,False,
17-75052,False,False,True,False,False,False,
17-75054,False,False,False,False,True,False,
17-75058,True,False,False,False,False,False,
17-75060,False,False,True,False,False,False,
17-75061,False,False,True,False,False,False,
17-75062,False,False,False,False,True,False,
17-75063,False,False,False,False,False,False,Collectivité territoriale.
17-75065,False,False,False,False,True,False,
17-75066,False,False,False,False,False,False,SOCIETE PUBLIQUE LOCALE D'AMENAGEMENT
17-75070,False,False,True,False,False,False,
17-75072,False,False,False,False,True,False,
17-75073,False,False,False,False,False,False,Etablissement public
17-75077,False,False,False,False,True,False,
17-75087,False,False,False,False,True,False,
17-75093,False,False,False,False,False,False,Syndicat départemental d'énergie
17-75096,False,False,False,False,False,False,CHU
17-75099,False,False,False,False,False,False,établissement public industriel et commercial
17-75101,False,False,False,False,True,False,
17-75105,False,False,True,False,False,False,
17-75107,False,False,False,False,True,False,
17-75109,False,False,False,False,True,False,
17-75110,True,False,False,False,False,False,
17-75113,True,False,False,False,False,False,
17-75115,False,False,False,False,True,False,
17-75117,False,False,False,False,True,False,
17-75122,False,False,True,False,False,False,
17-75124,False,False,False,False,True,False,
17-75130,False,False,True,False,False,False,
17-75135,False,False,True,False,False,False,
17-75136,False,False,True,False,False,False,
17-75137,False,False,True,False,False,False,
17-75139,False,False,True,False,False,False,
17-75144,False,False,True,False,False,False,
17-75145,False,False,True,False,False,False,
17-75146,False,False,True,False,False,False,
17-75147,False,False,True,False,False,False,
17-75154,False,False,False,False,True,False,
17-75158,False,False,False,False,False,False,collectivité territoriale
17-75162,False,False,False,False,True,False,
17-75164,False,False,False,False,True,False,
17-75165,False,False,True,False,False,False,
17-75168,False,False,False,False,False,False,Etablissement Public de Santé
17-75169,True,False,False,False,False,False,
17-75170,False,False,False,False,True,False,
17-75172,False,False,False,True,False,False,
17-75174,False,False,False,False,True,False,
17-75175,False,False,False,False,True,False,
17-75179,False,False,False,False,False,False,
17-75181,False,False,True,False,False,False,
17-75187,False,False,False,False,False,False,Etablissement public de santé
17-75189,False,False,False,False,True,False,
17-75191,False,False,False,False,False,False,Santé
17-75192,False,False,True,False,False,False,
17-75194,True,False,False,False,False,False,
17-75206,False,False,True,False,False,False,
17-75211,False,False,True,False,False,False,
17-75216,False,False,False,True,False,False,
17-75218,False,False,False,False,True,False,
17-75219,False,False,False,False,True,False,
17-75222,True,False,False,False,False,False,
17-75226,False,False,False,False,False,False,Société Publique Locale
17-75229,False,False,False,False,False,False,Syndicat Départemental de Traitement de Déchets Ménagers de l'Aisne
17-75230,False,False,False,False,False,False,Société d'économie mixte d'aménagement et de construction
17-75232,False,False,False,False,True,False,
17-75233,False,False,True,False,False,False,
17-75234,False,False,False,False,False,False,Etablissement public de santé
17-75241,False,False,True,False,False,False,
17-75247,False,False,True,False,False,False,
17-75250,False,False,True,False,False,False,
17-75252,False,False,True,False,False,False,
17-75255,False,False,False,False,True,False,
17-75256,False,False,False,False,True,False,
17-75265,True,False,False,False,False,False,
17-75270,False,False,False,False,True,False,
17-75271,False,False,True,False,False,False,
17-75281,False,False,False,False,False,False,collectivité territoriale
17-75282,False,False,False,False,False,False,Régulation des marchés financiers
17-75298,False,False,False,False,True,False,
17-75300,False,False,True,False,False,False,
17-75305,False,False,True,False,False,False,
17-75307,False,False,False,False,False,False,Etablissement Public de Santé
17-75309,False,False,False,True,False,False,
17-75311,False,False,False,False,True,False,
17-75315,False,False,False,False,False,False,Etablissement public administratif
17-75320,False,False,False,False,False,False,EPS
17-75321,False,False,False,False,False,False,autorité locale
17-75326,False,False,False,False,True,False,
17-75332,True,False,False,False,False,False,
17-75334,False,False,True,False,False,False,
17-75335,False,False,False,False,True,False,
17-75337,False,False,False,False,False,False,centre hospitalier
17-75338,False,False,False,False,True,False,
17-75340,False,False,False,False,True,False,
17-75342,False,False,False,False,False,False,organisme de sécurité sociale
17-75344,False,False,False,False,False,False,santé
17-75348,False,False,True,False,False,False,
17-75349,False,False,True,False,False,False,
17-75353,False,False,True,False,False,False,
17-75355,False,False,True,False,False,False,
17-75358,False,False,False,False,True,False,
17-75359,False,False,False,False,True,False,
17-75362,False,False,False,False,False,False,Société Publique Locale
17-75366,True,False,False,False,False,False,
17-75368,False,False,False,False,False,False,Organisme de la mutualité sociale agricole
17-75371,True,False,False,False,False,False,
17-75374,False,False,True,False,False,False,
17-75376,False,False,True,False,False,False,
17-75379,False,False,False,True,False,False,
17-75382,False,False,False,False,False,False,Établissement public de santé
17-75385,False,False,False,False,False,False,Société Publique Locale
17-75386,False,False,False,False,False,False,Etablissement public
17-75391,False,False,False,False,True,False,
17-75394,False,False,True,False,False,False,
17-75396,True,False,False,False,False,False,
17-75397,False,False,False,False,True,False,
17-75399,False,False,True,False,False,False,
17-75402,False,False,False,False,True,False,
17-75403,False,False,True,False,False,False,
17-75404,False,False,False,False,True,False,
17-75405,False,False,False,False,False,False,Formation professionnelle des agents publics terrotoriaux
17-75408,False,False,False,False,False,False,Collectivité territoriale
17-75409,False,False,True,False,False,False,
17-75410,False,False,True,False,False,False,
17-75413,False,False,False,False,True,False,
17-75419,False,False,True,False,False,False,
17-75422,False,False,False,False,False,False,Organisme de la mutualité sociale agricole
17-75423,False,False,False,False,False,False,Collectivité territoriale
17-75427,False,False,False,False,True,False,
17-75435,False,False,False,True,False,False,
17-75437,False,False,False,False,True,False,
17-75438,False,False,False,True,False,False,
17-75440,False,False,False,False,False,False,Etablissement de santé
17-75441,False,False,True,False,False,False,
17-75449,False,False,True,False,False,False,
17-75452,False,False,False,False,False,False,EESC
17-75457,False,False,True,False,False,False,
17-75459,False,False,False,False,True,False,
17-75463,False,False,True,False,False,False,
17-75467,True,False,False,False,False,False,
17-75470,False,False,True,False,False,False,
17-75471,False,False,True,False,False,False,
17-75477,False,False,False,False,False,False,Groupement d'Intérêt Public
17-75479,False,False,False,False,True,False,
17-75486,False,False,False,False,False,False,Société anonyme publique locale
17-75488,False,False,True,False,False,False,
17-75493,True,False,False,False,False,False,
17-75497,False,False,False,False,True,False,
17-75503,False,False,False,False,True,False,
17-75506,False,False,True,False,False,False,
17-75507,False,False,False,False,True,False,
17-75512,True,False,False,False,False,False,
17-75514,False,False,True,False,False,False,
17-75516,False,False,True,False,False,False,
17-75517,False,False,False,False,False,False,Immobilier et Aménagement
17-75519,False,False,False,False,False,False,Etablissement public d'aménagement
17-75521,False,False,True,False,False,False,
17-75524,False,False,False,False,False,False,etablissement public communal autonome
17-75526,False,False,True,False,False,False,
17-75528,False,False,False,False,True,False,
17-75533,True,False,False,False,False,False,
17-75535,False,False,True,False,False,False,
17-75538,False,False,False,False,True,False,
17-75540,False,False,False,False,True,False,
17-75542,False,False,True,False,False,False,
17-75543,True,False,False,False,False,False,
17-75549,False,False,False,True,False,False,
17-75551,True,False,False,False,False,False,
17-75552,False,False,True,False,False,False,
17-75555,False,False,False,False,False,False,SAEM
17-75565,True,False,False,False,False,False,
17-75567,True,False,False,False,False,False,
17-75571,False,False,False,False,True,False,
17-75572,True,False,False,False,False,False,
17-75573,False,False,True,False,False,False,
17-75574,False,False,True,False,False,False,
17-75583,False,False,True,False,False,False,
17-75584,False,False,False,False,False,False,Société publique locale
17-75588,False,False,False,False,True,False,
17-75593,False,False,False,False,False,False,epci
17-75598,True,False,False,False,False,False,
17-75601,False,False,False,False,True,False,
17-75603,True,False,False,False,False,False,
17-75604,False,False,True,False,False,False,
17-75606,True,False,False,False,False,False,
17-75609,False,True,False,False,False,False,
17-75621,True,False,False,False,False,False,
17-75624,False,False,False,False,False,False,Etablissement public administratif
17-75627,False,False,True,False,False,False,
17-75636,False,False,False,False,True,False,
17-75643,False,False,False,True,False,False,
17-75647,False,False,False,False,False,False,Organisme de sécurité sociale
17-75649,False,False,True,False,False,False,
17-75650,False,False,True,False,False,False,
17-75653,False,False,False,False,True,False,
17-75654,False,False,True,False,False,False,
17-75658,False,False,False,False,True,False,
17-75659,False,False,True,False,False,False,
17-75661,False,False,True,False,False,False,
17-75662,False,False,True,False,False,False,
17-75663,False,False,True,False,False,False,
17-75666,False,False,False,False,True,False,
17-75668,False,False,True,False,False,False,
17-75672,False,False,False,False,False,True,
17-75675,True,False,False,False,False,False,
17-75681,False,False,True,False,False,False,
17-75685,False,False,False,True,False,False,
17-75688,False,False,True,False,False,False,
17-75695,False,False,False,False,False,False,Société d'économie mixte
17-75699,True,False,False,False,False,False,
17-75701,True,False,False,False,False,False,
17-75703,False,False,True,False,False,False,
17-75706,False,False,False,False,False,False,SA D'HLM
17-75707,True,False,False,False,False,False,
17-75711,True,False,False,False,False,False,
17-75712,False,False,False,False,True,False,
17-75713,False,False,False,False,True,False,
17-75714,False,False,True,False,False,False,
17-75715,False,False,True,False,False,False,
17-75719,False,False,True,False,False,False,
17-75726,True,False,False,False,False,False,
17-75728,False,False,True,False,False,False,
17-75729,False,False,False,False,True,False,
17-75733,False,False,True,False,False,False,
17-75734,False,False,False,False,False,False,EPCC
17-75736,False,False,True,False,False,False,
17-75737,False,False,False,False,True,False,
17-75740,False,False,True,False,False,False,
17-75741,False,False,False,False,False,False,Education
17-75745,False,False,False,False,True,False,
17-75746,False,False,True,False,False,False,
17-75752,False,False,True,False,False,False,
17-75765,False,False,True,False,False,False,
17-75768,False,False,True,False,False,False,
17-75769,False,False,True,False,False,False,
17-75775,False,False,True,False,False,False,
17-75776,False,False,False,False,True,False,
17-75780,False,False,True,False,False,False,
17-75784,False,False,True,False,False,False,
17-75785,True,False,False,False,False,False,
17-75788,False,False,True,False,False,False,
17-75789,False,False,True,False,False,False,
17-75792,True,False,False,False,False,False,
17-75793,False,False,True,False,False,False,
17-75794,False,False,True,False,False,False,
17-75795,False,False,False,True,False,False,
17-75800,False,False,True,False,False,False,
17-75806,True,False,False,False,False,False,
17-75810,False,False,True,False,False,False,
17-75812,True,False,False,False,False,False,
17-75813,False,False,False,False,False,False,Groupement d'Intérêt Public
17-75814,True,False,False,False,False,False,
17-75818,False,False,False,False,False,False,Collectivité territoriale
17-75828,False,False,True,False,False,False,
17-75831,False,False,True,False,False,False,
