BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
17-3433,False,False,False,False,False,True,False,,False,False,,,,False,Le marché est un marché négocié sans publicité ni mise en concurrence préalables en application de l'article 30.I.3 du décret 2016-360 du 25 mars 2016.
17-3524,False,False,False,False,False,True,False,,False,False,,,,False,"Il s'agit d'un marché négocié sans publicité ni mise en concurrence préalable, en application de l'article 30.I.3 du décret 2016-360 du 25 mars 2016."
17-3885,False,False,False,False,False,True,False,,False,False,,,,False,"Il s'agit d'un marché négocié sans publicité ni mise en concurrence préalable, en application de l'article 30.I.3 du décret 2016-360 du 25 mars 2016."
17-3960,False,False,False,False,False,False,False,,False,False,,,,True,Marché de Services soumis au régime assoupli de l'article 28 du Décret 2016-360 du 25 mars 2016 relatif aux marchés publics et donc non soumis à la publication préalable au Journal Officiel de l'Union Européenne
17-4053,False,False,False,False,False,True,False,,False,False,,,,False,"La société 3si est le concepteur du progiciel scanbac. A ce titre elle est la seule société habilitée à effectuer les opérations de maintenance corrective, évolutive et réglementaire. Aucune autre société n'a été habilitée et formée pour les opérations sus citées, à l'exception des techniciens de l'APHM qui auront suivi ses formations. "
17-4055,False,False,False,False,False,True,False,,False,False,,,,False,"Le département de la Drôme s'est doté d'un logiciel de gestion de l'aide sociale, Iodas. Ce logiciel fait l'objet d'assistance et de mises à jour, et de prestations complémentaires, objet de ce marché.Il fait également l'objet d'assistance et de prestations de formation ou de développement pour son évolution vers l'environnement web. Le seul prestataire capable de réaliser ces prestations est l'éditeur du logiciel Gfi"
17-4183,False,False,False,False,False,True,False,,False,False,,,,False,"La société DL SANTE est le concepteur de la suite logicielle armure, composée d'armure qualité et armure stock. A ce titre elle est la seule société habilitée à effectuer les opérations de maintenance corrective, évolutive et règlementaire. Aucune autre société n'a été habilitée et formée pour les opérations sus-citées, à l'exception des techniciens de l'assistance publique hôpitaux de Marseille qui auront suivi ses formations. La société DL SANTE et seule à pouvoir effectuer les prestations d'assistance technique complémentaires."
17-4512,False,False,False,False,False,False,False,,False,False,,,,True,Procédure adaptée non soumise à publication préalable au JOUE
17-4555,False,False,False,False,False,True,False,,False,False,,,,False,"Dans le cadre du déploiement de la verbalisation électronique sur le territoire de la Ville de Cannes, la Mairie souhaite une solution de verbalisation électronique interfacée avec le logiciel "" Municipol "" pour lequel la société LOGITUD SOLUTION est détentrice des droits exclusifs de propriété intellectuelle.Ainsi, il convient de conclure un marché à procédure adaptée sans publicité ni mise en concurrence pour exclusivité du titulaire, en application de l'article 30-I-3.c du décret du 25 mars 2016."
17-4626,True,False,False,False,False,False,False,,False,False,,,,False,Procédure négociée avec mise en concurrence suite à Appel d'offres infructueux
17-4869,False,False,False,False,False,True,False,,False,False,,,,False,Procédure négociée sans publicité ni mise en concurrence passée en application de l'article 30-I-3-C du décret 2016-360 du 25 mars 2016
17-4962,False,False,False,False,False,False,False,,False,False,,,,True,Marché d'un montant inférieur aux seuils européens
17-5076,True,False,False,False,False,False,False,,False,False,,,,False,"Dans le cadre d'une précédente procédure d'appel d'offres, aucune offre n'a été déposée dans les délais prescrits pour ce lot. La commission d'appel d'offres a autorisé la relance en procédure négociée sans publicité préalable et sans mise en concurrence. L'article 30 I 2° du décret 2016-360 du 25 mars 2016 a été appliqué."
17-5523,False,False,False,True,False,False,False,,False,False,,,,False,"Procédure :	marché public négocié sans publicité ni mise en concurrence préalables (raisons artistiques, techniques, exclusivité)Articles de l'ordonnance (Ord) du 23 juillet 2015 et du décret (D) du 25 mars 2016 relatifs aux marchés publics :	42 (Ord), 30-I 3° (D)"
17-5685,False,False,False,False,False,False,False,,True,False,,,,False,"Conformément aux dispositions de l'article 30-I 7° du Décret no 2016-360 du 25 mars 2016 relatif aux marchés publics, les acheteurs peuvent recourir à la procédure négociée sans publicité ni mise en concurrence préalables pour la passation de marchés ayant pour objet la réalisation de prestations similaires si:- le marché en question doit être un marché de travaux ou de services ;- le marché initial doit avoir prévu la possibilité de recourir à cette procédure pour la réalisation de prestations similaires ;- la mise en concurrence doit avoir pris en compte le montant total envisagé, y compris celui des nouveaux services ;- La durée pendant laquelle les nouveaux marchés peuvent être conclus ne peut dépasser trois ans à compter de la notification du marché public initial.Ces quatre conditions étant remplies, le recours à une telle procédure s'est avéré réalisable."
17-587,False,False,False,False,False,True,False,,False,False,,,,False,Seule la société EasyVista a l'exclusivité sur les prestations objet du marché.
17-5950,False,False,False,False,False,True,False,,False,False,,,,False,"La société titulaire détient un brevet déposé au titre du développement et de la commercialisation de ses produits. Elle est la seule habilitée à assurer la maintenance évolutive et curative de ses logiciels. La prestation ne pouvant être réalisée que par le prestataire, il convient de conclure un marché négocié sans publicité et sans mise en concurrence préalable."
17-40400,False,False,False,False,False,True,False,,False,False,,,,False,"onsidérant :- Le progiciel Solis existant, acquis par le Conseil départemental du Cher (Cd18) en 2001,- L'exclusivité de la distribution et de la maintenance du progiciel par l'éditeur,- Le souhait du Conseil départemental de ne pas le remettre en cause pour des raisons fonctionnelles et techniques,L'accord-cadre est donc passé selon une procédure négociée, en vertu de l'article 30-1-3° du décret nº2016-360 du 25 mars 2016 relatif aux marchés publics, sans publicité ni mise en concurrence"
