BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
17-36086,Conseil Départemental du Nord,22590001801244,,Bureau 202 - DAJAP - Pôle achat public,FR301,"51 rue Gustave Delory (coordonnées GPS : latitude : 50.633353, longitude : 3.072977)",59047,Lille,,(+33) -03-59-73-50-76,,(+33) -03-59-73-50-59,ddm@lenord.fr,http://www.lenord.fr,https://marchespublics.lenord.fr/,,,,,False,True,,False,True
17-36088,Ville de La Teste de Buch,None, Monsieur Le Maire,,,BP 50105,33164,La Teste de Buch Cedex,,05-57-52-97-30,,,,http://latestedebuch.e-marchespublics.com,http://latestedebuch.e-marchespublics.com,,,,,False,False,,False,False
17-36091,Ville de Sète,None,"M. le Directeur, Direction Commande Publique Mutualisée de Balaruc-le-vieux, Marseillan, Sète, Vic-la-Gardiole",,,Rue Paul Valéry BP 373 Chorus Pro 213403017,34206,SETE,,04-67-46-47-41,,04-67-46-47-65,marches-publics@thau-agglo.fr,http://www.thau-agglo.fr/,http://bassin-thau.marcoweb.fr/,,,,,False,False,,False,False
17-36092,SYND MIXTE DU PARC ROUTIER DE REUNION,None,MASSAIN Michel,,,13 Allée Maureau ZI du Chaudron,97490,Sainte Clotilde,,02-62-48-43-00,,02-62-28-66-65,michel.massain@cr-reunion.fr,http://www.facebook.com/parcroutier974,http://www.achatpublic.com,,,,,False,False,,False,False
17-36093,UNION RECOUVREMENT COTISATIONS SECU SO,None,"M. CHRISTOPHE BERGERET, RESP ACHAT",,,4 rue Patrick Depailler La Pardieu,63054,Clermont-ferrand cedex 9,,04-73-42-76-24,,,achats-patrimoine.auvergne@urssaf.fr,,,,,,,False,False,,False,False
17-36094,SDIS77,None,Le Président du Conseil d'Administration du SDIS 77,,,56 Avenue de Corbeil - BP 70109,77001,Melun,,01-60-56-83-00,,01-60-56-65-48,marchespublics@sdis77.fr,http://www.sdis77.fr,https://marchespublics-sdis77.omnikles.com/,,,,,False,False,,False,False
17-36096,Collège la Carraire,None,Madame MARCER Stéphanie,,,rue carnot BP21,13141,miramas,,04-90-58-01-39,,04-90-58-12-82,ges.clg.carraire@ac-aix-marseille.fr,,,,,,,False,False,,False,False
17-36097,Région Auvergne-Rhône-Alpes,None,,,FR716,1 esplanade François Mitterrand CS 20033,69269,Lyon cedex 02,,,,,commande.publique@auvergnerhonealpes.eu,http://www.auvergnerhonealpes.eu/,https://marchespublics.auvergnerhonealpes.eu,,https://marchespublics.auvergnerhonealpes.eu/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=682&orgAcronyme=t5y,https://marchespublics.auvergnerhonealpes.eu,,False,True,,False,True
17-36099,Normandie Aménagement,None,,,FR25,1 Avenue du Pays de Caen,14460,COLOMBELLES,,(+33) -02-31-35-72-59,,(+33) -02-31-35-10-21,s.raoul@normandie-amenagement.fr,http://http://www.normandie-amenagement.com/,http://normandie-amenagement.e-marchespublics.com,,http://normandie-amenagement.e-marchespublics.com,http://normandie-amenagement.e-marchespublics.com,,False,True,,False,True
17-36100,Ville de Dunkerque,None, Direction de la commande publique,,,Place charles valentin Bp 6.537,59640,Dunkerque,,03-28-26-28-72,,03-28-26-24-20,marches.publics@ville-dunkerque.fr,https://www.ville-dunkerque.fr/,http://flandredunkerque.marches-securises.fr,,,,,False,False,,False,False
17-36102,SMEA31,None,"M. VINCINI Sébastien, Président du SMEA31 - Réseau31",,,"3, Rue André Villet ZI MONTAUDRAN",31400,Toulouse,,05-61-17-30-30,,,achats@reseau31.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
17-36103,CPAM de l'Aube,None,"M. Collot Philippe, Responsable Gestion Immobilière et Achats",,,113 rue Etienne Pedron,10000,Troyes,,03-25-76-47-50,,,philippe.collot@cpam-troyes.cnamts.fr,,,,,,,False,False,,False,False
17-36104,Région Île-de-France,None,"Mme CANEVET-FERNANDES Daisy, Responsable d'opérations",,,"SAERP, 90-92 avenue du Général Leclerc",93500,Pantin,,01-83-65-37-14,,01-84-67-00-91,d.canevet@saerp.fr,http://www.iledefrance.fr/marches-publics/,http://marches.maximilien.fr,,,,,False,False,,False,False
17-36105,COMMUNE SAINT PIERRE LES NEMOURS,None,Bernard Rodier,,,7 chemin de la messe,77140,Saint pierre les nemours,,01-64-45-13-60,,01-64-45-13-69,accueil@spln.fr,http://www.saintpierrelesnemours.fr,https://www.boamp.fr/demat/consultation/CONS-16-180084,,,,,False,False,,False,False
17-36106,CTRE COM ACTION SOCIALE D ANTONY,None,"M. Président Le, CCAS D'ANTONY",,,Place de l'Hôtel de Ville,92161,Antony cedex,,01-40-96-71-11,,,juridique@ville-antony.fr,http://ww.ville-antony.fr/acces-aux-marches-publics-en-cours-consultation,,,,,,False,False,,False,False
17-36107,CH de l'Agglomération Montargoise,None,"M. POILLERAT Didier, Directeur",,,"658, rue des Bourgoins",45207,Amilly,,02-38-95-98-91,,02-38-95-93-07,cellulemarches@ch-montargis.fr,http://klekoon.com,http://klekoon.com,,,,,False,False,,False,False
17-36109,Conseil général du Val d'Oise,None,,,FR108,"2, avenue du parc cs20201 cergy",95032,Cergy pontoise cedex,,,,,marchescg@valdoise.fr,https://marches.maximilien.fr,,,,,,False,True,,False,True
17-36110,Ville d'Antibes Juan-les-Pins,None,M. MAIRE Le,,,Direction de la commande publique Bâtiment ' Orange bleu ' 11 boulevard Chancel BP 2205,06606,Antibes cedex,,04-92-90-52-87,,,commandepub-gestadm@ville-antibes.fr,https://www.e-marches06.fr,,,,,,False,False,,False,False
17-36112,ESID IDF,None,"Mlle SAXOD Sandy, ESID IDF",,,Base des Loges - 8 avenue du président Kennedy - BP 40202,78102,Saint germain en laye cedex,,01-39-21-26-67,,01-39-21-28-30,sandy.saxod@intradef.gouv.fr,,http://marches-publics.gouv.fr,,,,,False,False,,False,False
17-36113,E.P.G.D.,None,,,FR105,"Tour Manhattan 5,6 Place de l'Iris",92095,La Defense cedex,,,,,marchespublics@defacto.fr,http://www.ladefense.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2017__NHP1AlTi6,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2017__NHP1AlTi6,,False,True,,False,True
17-36115,CA DE BETHUNE BRUAY ARTOIS LYS ROMANE,None,"M. WACHEUX Alain, Président",,,"100, avenue de Londres CS 40548",62411,BETHUNE CEDEX,,,,,contact@bethunebruay.fr,http://www.artoiscomm.fr,http://artoiscomm.marcoweb.fr,,,,,False,False,,False,False
17-36116,Département de Vaucluse,None, Service central des marché,,,rue Viala,84909,Avignon Cedex 9,,04-32-40-79-53,,04-32-40-79-49,servicemarches@vaucluse.fr,http://www.vaucluse.fr,http://vaucluse.sudest-marchespublics.comfr,,,,,False,False,,False,False
17-36117,Conseil général de l'Isère,None,,Direction des constructions publiques et environnement de travail,FR,"7 Rur Fantin Latour, BP1096",38022,Grenoble,,(+33) 4-76-00-33-94,,,constructions-publiques@isere.fr,http://www.isere.fr,http://www.marchespublics.cg38.fr,,,,,False,True,,False,True
17-36118,SDIS 59,None,M. le Président du CA,,,"18, rue de Pas CS 20068",59028,Lille cedex,,03-28-07-79-70,,03-28-07-79-79,marches-publics@sdis59.fr,,http://www.achatpublic.com,,,,,False,False,,False,False
