BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
12-182369,COMMUNE DE GORCY,None,oriac sylvie,,,1 Place Roland LABBE,54730,Gorcy,,03-82-26-80-11,,03-82-26-89-02,mairie.gorcy@wanadoo.fr,,,,,,,False,False,,False,False
12-190044,DDTM-29,None,Claire Le Marc,,,2 Bd du Finistère,29325,Quimper,,02-98-76-59-66,,02-98-76-59-77,claire.le-marc@finistere.gouv.fr,,,,,,,False,False,,False,False
12-213611,COMMUNE DE DORE L'EGLISE,None,Jean-Claude DAURAT,,,43 route de Craponne,63220,Dore-l'église,,04-73-95-00-67,,04-73-95-09-80,dore-leglise-mairie@wanadoo.fr,,,,,,,False,False,,False,False
13-182917,Département du Doubs,None,Julie LEROY,,,DJSC / Mission Courbet - 7 avenue gare d'eau,25031,Besançon,,,,,,,http://doubs.marches.marcoweb.frMission,,,,,False,False,,False,False
15-35440,Ecole Normale Supérieure,None,Pôle des marchés publics,,,"45, rue d'Ulm",75230,Paris cedex 05,,01-44-32-30-20,,,marches.publics@ens.fr,http://www.ens.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-73002,C.A.F. du Gard,None,Service achats,,,321 rue maurice Schumann,30922,Nîmes cedex 9,,04-66-76-89-64,,04-66-76-89-18,,,http://www.meoss.fr,,,,,False,False,,False,False
16-160915,Cté de communes OSARTIS MARQUION,None,M. le Président de la communauté de Communes Osartis Marquion,,,za - rue Jean Monnet,62490,Vitry-en-Artois,,03-21-60-06-00,,,administration@cc-osartis.com,http://www.cc-osartis.com,http://www.cc-osartis.com/marches/index.aspx,,,,,False,False,,False,False
16-171352,Créteil-Habitat-SEMIC,None,,,FR107,"7, rue des Ecoles",94048,Créteil,,(+33) 1-01-45-17-40-00,,(+33) 1-01-45-17-40-99,service.marche@creteil-habitat.com,http://www.creteil-habitat.com,http://www.creteil-habitat-marches.com,,http://www.creteil-habitat-marches.com,http://www.creteil-habitat-marches.com,,False,True,,False,True
16-176760,Métropole de Lyon,None,Isabelle DUBREUIL,,,Direction de la Propreté20 rue du LacCS 33569,69505,Lyon cedex 03,,,,(+33)04-26-99-30-64,uniteachatproprete@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,,,,False,False,,False,False
16-89397,Cté d'Agglomération du Pays Ajaccien,None,,,FRM,"Site Alban - Bâtiments G et H - 18, rue Comte de Marbeuf",20000,Ajaccio,,(+33) 4-95-52-95-00,,(+33) 4-95-52-53-18,marche-public@ca-ajaccien.fr,http://www.ca-ajaccien.fr,http://www.achatpublic.com,,,,,False,True,,False,True
17-100793,Commune de La Croix Valmer,None,M. Le Maire,,,"102 Rue Louis Martin, BP 77",83420,La Croix Valmer,,(+33)4-94-42-79-30,,,achats.publics@lacroixvalmer.fr,http://www.lacroixvalmer.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
17-102330,Ville de Le Moule,None,,"Marie-Christine SIMION, annick.simion@mairie-lemoule.fr",FR,hôtel de ville Rue Joffre,None,LE MOULE,,,,,achat@mairie-lemoule.fr,https://www.marches-securises.fr,https://www.marches-securises.fr,,,,,False,True,,False,True
17-102484,Ville de Corbas,None,Monsieur le Maire,,,Place Charles Jocteur,69960,Corbas,,04-72-90-03-00,,,,,http://www.achatpublic.com,,,,,False,False,,False,False
17-102654,Commune de Cenon,None,,Jean-François EGRON,FRI12,1 avenue Carnot - CS 50027,33150,CENON,,(+33) 5-57-80-72-82,,(+33) 5-56-86-72-50,service.achats@ville-cenon.fr,http://www.ville-cenon.fr,http://www.demat-ampa.fr,,http://www.demat-ampa.fr,http://www.demat-ampa.fr,,False,True,,False,True
17-103360,Métropole de Lyon,None,Isabelle DUBREUIL,,,20 rue du LacCS 33569,69505,Lyon cedex 03,,,,(+33)4-26-99-30-64,uniteachatproprete@grandlyon.com,http://marchespublics.grandlyon.com,,,,,,False,False,,False,False
17-103371,Métropole de Lyon,None,M. le président ou son représentant,,,Direction du Patrimoine et des Moyens Généraux - service Ressources - unité Procédures Achats marchés,69505,Lyon cedex 03,,,,04-26-99-30-45,dpmg.marches@grandlyon.com,http://www.grandlyon.com,http://marchespublics.grandlyon.com,,,,,False,False,,False,False
17-10500,DIR Sud-Ouest,None,M. le directeur de la DIR Sud-Ouest,,,"155, avenue des arènes romaines",31300,31300,,,,,bm.dmo.smee.dirso@developpement-durable.gouv.fr,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
17-105192,Métropole de Lyon,None,,DDUCV - Direction eau et déchets - Direction adjointe de lEau - Unité Marchés Publics,FRK26,20 rue du Lac - CS 33569,69505,lyon cedex 3,,,,(+33) 4-78-95-89-70,eau-marches@grandlyon.com,http://grandlyon.com,http://marchespublics.grandlyon.com,,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,False,True,,False,True
17-105315,Annonay Rhône Agglo,None,,,FRK22,Château de la Lombardière,07430,Davézieux,,,,,maryse.manoha@annonayrhoneagglo.fr,http://www.annonayrhoneagglo.fr,http://www.achatpublic.com,,,,,False,True,,False,True
17-106560,DIR Centre-Est,None,"Madame la Directrice Interdépartementale des Routes Centre-Est par délégation de Monsieur le Préfet de la région Rhône-Alpes, coordonnateur des itinéraires routiers (arrêté préfectoral no2015083-0013 du 07/04/2015)",,,228 rue Garibaldi,69446,Lyon,,04-69-16-63-09,,,sir-lyon.dirce@developpement-durable.gouv.fr,http://www.enroute.centre-est.developpement-durable.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
17-107486,METROPOLE DE LYON,None,,Direction de la Propreté,FR,"20, rue du LacCS 33569",69505,LYON cedex 03,,,,(+33) 4-26-99-30-64,uniteachatproprete@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,,,,False,True,,False,True
17-107828,Ville de Migennes,None,"M. SGITCOVICH Peggy, Ville de Migennes",,,place de l'hôtel de ville,89400,Migennes,,,,,,,,,,,,False,False,,False,False
17-107885,Chambéry métropole - Coeur des Bauges,None,,Direction de la commande publique et des assurances,FRK27,106 allée des Blachères - CS 82618,73026,Chambéry cedex,,(+33) 4-79-96-86-06,,(+33) 4-79-96-86-39,marches.publics@chambery-bauges-metropole.fr,http://www.chambery-bauges-metropole.fr,https://marchespublics.chambery-bauges-metropole.fr,,,,,False,True,,False,True
17-108068,Commune de Vouziers,None,,,FRF21,Hôtel de villePlace CarnotBP. 20,08400,VOUZIERS,,,,,marchespublics@ville-vouziers.com,http://www.ville-vouziers.fr,http://www.proxilegales.fr,,,,,False,True,,False,True
17-108413,C.A. PAYS DE GRASSE,None,,Direction de la commande publique,FR,"Réseau de transports SILLAGES57, avenue Pierre SémardCs 91015",06131,Grasse,,(+33) 4-97-05-22-00,,,commande@paysdegrasse.fr,http://www.paysdegrasse.fr,http://www.e-marches06.fr,,,http://www.e-marches06.fr,,False,True,,False,True
17-108499,CCAS de Montpellier,None,,,FRJ13,125 Place Thermidor BP 9511,34045,Montpellier cedex 01,,,,,marches.publics@ccas.montpellier.fr,https://marches.montpellier3m.fr,https://marches.montpellier3m.fr,,https://marches.montpellier3m.fr,https://marches.montpellier3m.fr,,False,True,,False,True
17-109265,METROPOLE DE LYON,None,,Xavier FOURNIER,FRK26,"20, rue du LacCS33569",69505,LYON cedex 03,,,,(+33) 4-26-99-30-64,uniteachatproprete@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,False,True,,False,True
17-109543,OPPIC,None,Mme. la Présidente de l'OPPIC,,,30 rue du château des rentiers CS 61336,75647,PARIS CEDEX 13,,,,,,http://www.oppic.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
17-109738,Informatique CDC,None,,,FR107,4 rue Berthollet,94110,Arcueil,,,,,icdc.serviceachats@caissedesdepots.fr,http://www.icdc.caissedesdepots.fr/,http://www.achatpublic.com,,,,,False,True,,False,True
17-109903,Communauté Urbaine d'Alençon,None,,,FRD13,18 Rue de Bretagne CS 50362,61014,Alençon,,(+33) 2-33-32-40-78,,,scp@ville-alencon.fr,http://www.communaute-urbaine-alencon.fr,https://marches.local-trust.com/cu-alencon/,,,,,False,True,,False,True
17-110630,Ville de Coquelles,None,Nicolas Lefebvre,,,980 AVENUE CHARLES DE GAULLE,62231,coquelles,,06-19-78-09-12,0619780912,03-21-46-74-72,dst@coquelles.fr,http://www.coquelles.fr,http://www.klekoon.com/dematernet/formulaire_3_Detail_Consultation.asp?consultation_ID=69636,,,,,False,False,,False,False
