BOAMP_AVIS_NUM,D_15_01_Conditionadministrative_Referencemarche,D_15_02_Conditionadministrative_Etudesconcours,D_15_03_Conditionadministrative_Recompenseslaureatoui,D_15_04_Conditionadministrative_Recompensesaureatnon,D_15_05_Conditionadministrative_Recompenseslaureat,D_15_06_Conditionadministrative_Indemnisationparticipants,D_15_07_Conditionadministrative_Conditionsremiseoffres,D_15_08_Conditionadministrative_Conditionsetmodepaiementobtenirdocuments,D_15_09_Conditionadministrative_Datelimiteobtentiondocuments,D_15_10_Conditionadministrative_Documentpayantoui,D_15_10_01_Conditionadministrative_Documentpayantoui_Valeur,D_15_10_01_01_Conditionadministrative_Documentpayantoui_Valeur_Value,D_15_10_01_02_Conditionadministrative_Documentpayantoui_Valeur_Devise,D_15_11_Conditionadministrative_Documentpayantnon,D_15_12_Conditionadministrative_Persouvertureoffresoui,D_15_13_Conditionadministrative_Persouvertureoffresnon,D_15_14_Conditionadministrative_Datedebutattribution,D_15_15_Conditionadministrative_Dateouvertureoffres,D_15_16_Conditionadministrative_Lieuouvertureoffres,D_15_17_Conditionadministrative_Abandonsadoui,D_15_18_Conditionadministrative_Abandonsadnon,D_15_19_Conditionadministrative_Finattributionoui,D_15_20_Conditionadministrative_Finattributionnon,D_15_21_Conditionadministrative_Envoielectroniqueavecoutiloui,D_15_22_Conditionadministrative_Envoielectroniqueavecoutilnon
16-104341,,,False,False,,,Les offres peuvent être remises par email ou par courrier,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
16-176762,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
16-185552,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
16-61876,DST17Mo.EntréeNord,,False,False,,,Les candidatures et les offres seront remises dans les conditions du règlement de la consultation soit sous pli cacheté soit par dépôt sur le profil acheteur de la Ville d'Issoire. Le règlement de la consultation complète utilement les dispositions précitées en particulier au niveau de la dématérialisation de la présente procédure.,Le dossier de consultation des entreprises peut être obtenu gratuitement sur le profil acheteur de la Ville d'Issoire indiqué dans le présent avis ou sur demande écrite adressée à la Direction de la Commande Publique - service des marchés publics de la Ville d'Issoire.,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
17-110835,CHB M2 17/14,,False,False,,,cf. RC valant CCP,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
17-111665,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,Représentants de l'acheteur. La séance n'est pas publique.,False,,2018-01-19 00:00:00,,,False,False,False,False,True
17-112171,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
17-112506,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2018-03-29 00:00:00,,,False,False,False,True,False
17-114266,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,le ou les représentants du pouvoir adjudicateur,False,,2018-01-30 00:00:00,Hotel de la Métropole de Lyon,,False,False,False,False,True
17-114964,18MARacvPAC,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
17-118252,AQTA_mapa_2017_033,,False,False,,,"la remise des offres sous forme papier s'effectuera soit par envoi postal (en recommandé avec A.R ou par tout moyen permettant de donner date et heure certaines de réception et de garantir la confidentialité des documents), soit par remise directe contre récépissé de 8h30 à 12h et de 13 h 30 à 17h30 du lundi au jeudi et de 8h30 à 12h et de 13h30 à 16h30 le vendredi (sauf jours fériés) à l'adresse indiquée ci-dessous avant la date et l'heure limites de réception des offres: M. le Président, Communauté de communes Auray Quiberon Terre Atlantique, espace tertiaire Porte Océane, Rue du Danemark, BP 70 447, 56 404 Auray Cedex. Le contenu des pièces relatives à la candidature dont la production est exigée est précisé à l'article 3.2 du règlement particulier de la consultation.Le contenu des pièces relatives à l'offre dont la production est exigée est précisé à l'article 7.2 du règlement particulier de la consultation.L'enveloppe, contenant les pièces mentionnées ci-dessus, devra porter la mention : ""Fabrication, fourniture et pose de panneaux touristiques au bord de la route nationale 165"" - SERVICE COURRIER. NE PAS OUVRIRPossibilité de remettre une offre électronique sur la plateforme www.megalisbretagne.org.","Envoi de la version papier sur demande écrite (courrier postal, télécopie), ou retrait direct de 8h30 à 12h et de 13 heures 30 à 17h30 du lundi au jeudi et de 8h30 à 12h et de 13 heures 30 à 16h30 le vendredi (sauf jours fériés) : Communauté de communes Auray Quiberon Terre Atlantique, Espace tertiaire Porte Océane, 56 404 Auray Cedex Ou retrait sur la plateforme de dématérialisation accessible de la manière suivante: Url : www.megalisbretagne.org Documents payants : non.",,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
17-118597,,,False,False,,,,gratuité,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
17-118645,,,True,False,"A l'issue du concours chaque candidat qui aura remis une prestation conforme au règlement du concours recevra une prime de 8 000 euroTTC. La prime du lauréat constituera une avance sur le montant des honoraires qui lui seront du au titre du marché de maitrise d'uvre qui sera passé ultérieurement. En cas de remise d'une prestation incomplète ou non conforme au règlement de concours, le jury se prononcera sur le non versement partiel ou total de la prime",Le délais de règlement de la prime sera de 45 jours à compter de la date de parution de  d'adjudication,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,True
17-118958,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2018-04-03 00:00:00,,,False,False,False,False,True
17-119856,,,True,False,"Le maître duvre attributaire du marché recevra une prime du concours de 23 000 euros H.T. à titre dacompte sur le montant de la rémunération à lui verser dans la cadre de la mission de maîtrise duvre.Les participants non retenus recevront sur proposition du jury une prime de 23 000 euros H.T. Toutefois, sur proposition du jury, si les prestations fournies par les concurrents étaient non conformes au règlement du concours, cette prime sur proposition du jury pourrait être réduite voire supprimée.Le paiement de cette prime sera effectué dans un délai de 30 jours à compter de la réception de la demande de paiement.",,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,True
17-120717,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,True
17-123415,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
17-123666,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
17-124490,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,True
17-124648,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
17-125496,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
17-128410,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
