BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
17-21172,Bordeaux Métropole,None,Direction Générale Numérique et Systèmes d'Information,,,Esplanade Charles de Gaulle,33045,Bordeaux,,,,,,,http://demat-ampa.fr/?page=entreprise.AccueilEntreprise,,,,,False,False,,False,False
17-21173,Communauté de Communes Alpes d'Azur,None,Monsieur Le Président,,,Maison des Services PublicsPlace CONIL,06260,Puget Theniers,,,,,,,http://www.marches-securises.fr,,,,,False,False,,False,False
17-21174,Université Lille 1 Sciences et Techno,None,Laura PLICHON,,,Cité scientifique - Bâtiment A7,59655,Villeneuve d'Ascq,,,,,,,,,,,,False,False,,False,False
17-21175,Centre Hospitalier d'Arpajon,None, Laetitia CHABOTY,,,"18, avenue de Verdun",91290,ARPAJON,,,,,,,,,,,,False,False,,False,False
17-21176,Préfecture des Bouches du Rhône,None,,"Direction des Moyens et du Patrimoine Immobilier / Bureau de la gestion et de la Commande Publique, Bureau 120, à l'attention de Mme Brilli Sandrine, M. Noel Pascal",FR824,Place Félix Barret CS 80001,13382,Marseille,,(+33) 4-84-35-46-46,,(+33) 4-84-35-48-00,pref-achats@bouches-du-rhone.gouv.fr,http://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,,,,,False,True,,False,True
17-7328,Ville de Méribel les Allues,None, le Maire,,,Rue de la Resse,73550,MERIBEL LES ALLUES,,04-79-08-61-04,,04-79-08-52-07,commande.publique@mairiedesallues.fr,http://mairiedesallues.fr,http://mairiedesallues.fr,,,,,False,False,,False,False
17-21178,Ville de Paris,None," DFA/CSP3, Ville de Paris",,,DFA - 95 avenue de France,75639,Paris cedex 13,,,,,dfa-csp3-marche@paris.fr,http://www.paris.fr,https://marches.maximilien.fr,,,,,False,False,,False,False
17-4718,MEDDTL,13001954000017,,Bureau des marchés (SG/DAF/MC1),FR105,Tour Pascal B,92055,La défense cedex,,(+33) 1-40-81-72,,(+33) 1-40-81-36-41,mc1.daf.sg@developpement-durable.gouv.fr,http://www.developpement-durable.gouv.fr,https://www.marches-publics.gouv.fr,,,,,False,True,,False,True
17-21180,Ville d'Antibes Juan-les-Pins,None,,,FR823,Direction de la commande publique Bâtiment ' Orange bleu ' 4ème étage 11 boulevard Chancel BP 2205,06606,Antibes cedex,,(+33) 4-92-90-52-87,,,commandepub-gestadm@ville-antibes.fr,https://www.emarches06.fr,,,https://www.e-marches06.fr,https://www.e-marches06.fr,,False,True,,False,True
17-21181,Ville de Pierrelaye,None,"M. Vallade Michel, Président",,,42 bis rue Victor Hugo,95480,Pierrelaye,,01-34-32-41-90,,,,,,,,,,False,False,,False,False
17-21182,CENTRE HOSPITALIER HENRI MONDOR,None,"M. TARRISSON Pascal, Directeur du Centre hospitalier",,,"50, Avenue de République BP 229",15002,AURILLAC CEDEX,,,,,secretariat.direction@ch-aurillac.fr,http://www.achatpublic.com,http://www.achatpublic.com,,,,,False,False,,False,False
17-21183,DRSID Lyon,None,"M. Cianfarani Eric, Acheteur",,,BP 97423,69347,Lyon cedex 07,,04-37-27-26-46,,04-37-27-26-09,eric.cianfarani@intradef.gouv.fr,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
17-21184,CCI TERRITORIALE ALSACE EUROMETROPOLE,None,,,FR422,"10, place Gutenberg - CS 70012",67081,Strasbourg cedex,,(+33) 3-88-75-25-25,,,cci@alsace.cci.fr,http://intranet.alsace.cci.fr/,,,,,,False,True,,False,True
