BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
17-20074,False,False,True,False,False,False,
17-20088,False,False,False,False,True,False,
17-20092,False,False,True,False,False,False,
17-20096,False,False,True,False,False,False,
17-20097,False,False,False,False,True,False,
17-20102,False,False,True,False,False,False,
17-20103,False,False,True,False,False,False,
17-20105,False,False,True,False,False,False,
17-20106,False,False,True,False,False,False,
17-20110,False,False,False,False,False,False,Collectivité territoriale
17-20112,False,False,False,False,False,False,Régulateur des marchés financiers
17-20114,False,False,True,False,False,False,
17-20115,False,False,False,False,True,False,
17-39607,False,False,False,False,False,False,Enseignement supérieur et recherche
17-20127,False,False,True,False,False,False,
17-20132,False,False,False,False,False,False,SERVICE D'INCENDIE ET DE SECOURS
17-20137,False,False,False,False,True,False,
17-20139,False,False,True,False,False,False,
17-20140,False,False,False,False,True,False,
17-20141,True,False,False,False,False,False,
17-20146,False,False,False,False,True,False,
17-20147,False,False,True,False,False,False,
17-20148,False,False,False,False,True,False,
17-20153,False,False,True,False,False,False,
17-20156,False,False,False,False,True,False,
17-20161,False,False,False,False,True,False,
17-20162,False,False,False,False,False,False,collectivité territoriale
17-20166,True,False,False,False,False,False,
17-20170,False,False,False,False,False,False,Protection de la santé
17-20173,False,False,False,False,False,False,ETABLISSEMENT DE SANTE
17-20175,True,False,False,False,False,False,
17-20180,False,False,True,False,False,False,
17-20181,True,False,False,False,False,False,
17-20183,False,False,False,False,False,False,Domaine de la santé
17-20188,False,False,False,False,False,False,EPCI
17-20194,False,False,True,False,False,False,
17-20200,False,False,False,False,False,False,Etablissement public de santé
17-20201,True,False,False,False,False,False,
17-20202,False,False,True,False,False,False,
17-20207,False,False,True,False,False,False,
17-20208,False,False,True,False,False,False,
17-20210,False,False,False,False,True,False,
17-20211,False,False,False,False,True,False,
17-20214,False,False,True,False,False,False,
17-20216,False,False,True,False,False,False,
17-20219,False,False,True,False,False,False,
17-38886,False,False,True,False,False,False,
17-20225,False,False,True,False,False,False,
17-20226,False,False,True,False,False,False,
17-20227,False,False,False,False,False,False,Organisme d'assurance maladie
17-20229,False,False,True,False,False,False,
17-20232,False,False,True,False,False,False,
17-20233,False,False,True,False,False,False,
17-20238,False,False,True,False,False,False,
17-20243,False,False,True,False,False,False,
17-20246,False,False,False,False,False,False,Etablissement et organisme d'enseignement supérieur et de recherche
17-20252,True,False,False,False,False,False,
17-3424,False,False,False,False,True,False,
