BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
11-147378,Institut National du Cancer (INCa),None,service marchés publics,Service Achats Marchés,,52 avenue André Morizet,92513,Boulogne Billancourt,,(+33) 1-41-10-70-28,,,achat-public@institutcancer.fr,http://www.e-cancer.fr,,,,,,False,False,,False,False
15-146325,Centre hospitalier le mas careiron,None,Cellule Marché,,,BP 56Chemin du Paradis.,30701,Uzès Cédex,,04-66-62-69-00,,04-66-62-60-67,www.achat.careiron@ch-uzes.fr,http://www.ch-uzes.fr,http://www.achat-hopital.com,,,,,False,False,,False,False
16-115892,MAISON DE RETRAITE DPTAL DE L'AISNE,None,Pascal MARTIN,,,Route de la Fère,02007,Laon,,03-23-27-30-30,,03-23-23-09-15,m.hannecart@ehpad-laon.fr,,,,,,,False,False,,False,False
16-118229,C.N.R.S.,None,,Marianne de VERNEJOUL,FR101,"C.N.R.S., 3 rue Michel-Ange",75016,PARIS,,(+33) 1-44-96-44-82,,(+33) 1-44-96-49-11,dr16.sfc.marches@cnrs.fr,https://www.cnrs.fr/paris-michel-ange.,https://www.marches-publics.gouv.fr.,,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,,False,True,,False,True
16-151799,Université de Bretagne Sud,None,,direction des affaires financières - marchés,FR,bp 92116,56321,lorient,,,,,www.daf.marches@listes.univ-ubs.fr,http://www.univ-ubs.fr,http://www.marches-publics.gouv.fr,,,http://www.marches-publics.gouv.fr,,False,True,,False,True
16-163216,Commune de Crécy la Chapelle,None,comptabilite@crecylachapelle.eu,,,3 Rue du Général Leclerc,77580,Crécy la chapelle,,01-64-63-97-33,,01-64-63-18-80,comptabilite@crecylachapelle.eu,,,,,,,False,False,,False,False
16-163686,MAIRIE DE THEZAN,None,Alain Duro,,,place de l'hôtel de ville,34490,Thézan-les-béziers,,06-67-32-67-00,,04-67-32-67-01,mairie@mairiethezan.fr,,,,,,,False,False,,False,False
16-6233,Commune de Mourenx,None,"M. Patrice LAURENT, Maire",,,"1, place François Mitterrand",64150,Mourenx,,05-59-60-07-23,,,,,,,,,,False,False,,False,False
16-74111,Région Lorraine,None,,,FRF3,Pôle de Sécurisation des parcours de vie - Direction de l'offre Régionale de la Formation Continue - CS 81004 - Place Gabriel Hocquard - CS 81004,57036,Metz Cedex 1,,(+33) 3-87-33-60-00,,,pap-achatdematerialise@lorraine.eu,http://www.lorraine.eu,,,,,,False,True,,False,True
16-95500,Métropole de Lyon,None,,Direction Ressources - Eau/déchets,FRK26,20 rue du LacCS 33569,69003,Lyon cedex 03,,,,(+33) -04-26-99-30-64,uniteachatproprete@grandlyon.com,http://marchespublics.grandlyon.com/,,,,http://marchespublics.grandlyon.com/,,False,True,,False,True
17-101169,Société d'Aménagement de la Savoie,None,,M. le Directeur d'Agence,FRK27,17 Rue Lac Saint André - BP 90299,73375,Le Bourget du Lac Cedex,,(+33) 4-79-75-32-80,,(+33) 4-79-75-32-79,jfalcoz@sas73.fr,http://www.sas73.fr,https://sas73.achatpublic.com,,,,,False,True,,False,True
17-101274,Syndicat Trivalis,None,,,FRG05,31 rue de l'AtlantiqueCS 30615,85015,La Roche sur Yon,,(+33) 2-51-45-14-51,,(+33) 2-51-45-14-50,contact@trivalis.fr,http://www.trivalis.fr,http://www.marches-securises.fr,,https://www.marches-securises.fr,https://www.marches-securises.fr,,False,True,,False,True
17-101644,CTE CMES COMBRAILLES SIOULE ET MORGE,None,Monsieur le Président,,,service marches,63410,Manzat,,,,,administration@cotesdecombrailles.fr,,http://www.klekoon.fr,,,,,False,False,,False,False
17-102735,Commune du Tampon,None,,service commande publique,FRY,"Commune du Tampon, 256 rue Hubert Delisle, Point(s) de contact : service des marchés publics, 97430, Le Tampon,",97430,Le Tampon,,(+26) -22-62-57-86-32,,(+26) -22-62-57-87-38,smp@mairie-tampon.fr,http://www.webmarche.adullact.org,http://www.webmarche.adullact.org,,http://www.webmarche.adullact.org,http://www.webmarche.adullact.org,,False,True,,False,True
17-103365,COMMUNE DE SAINTE ANNE SUR BRIVET,None,,,FR,,None,Sainte Anne sur Brivet,,,,,secretariat.mairie.ste.brivet@orange.fr,http://www.boamp.fr,,,,,,False,True,,False,True
17-103618,Métropole de Lyon,None,,direction de la propreté - m. Le Vice-Président chargé de la propreté,FR,20 rue du Lac CS 33569,69505,Lyon Cedex 03,,,,(+33) 4-26-99-30-64,uniteachatproprete@grandlyon.org,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,,,,False,True,,False,True
17-104714,Conseil Départemental de l AVEYRON,None,,,FRJ22,"Pôle Grands Travaux, Patrimoine Départemental, Collèges, Transports - Direction des Services Techniques - Service des transports - route du Monastère - CS 10024",12450,Flavin,,(+33) 5-65-59-34-80,,(+33) 5-65-73-64-72,sdt@aveyron.fr,http://www.aveyron.fr,http://www.aveyron.fr,,,,,False,True,,False,True
17-104718,Conseil Départemental de l AVEYRON,None,,,FRJ22,"Pôle Grands Travaux, Patrimoine Départemental, Collèges, Transports - Direction des Services Techniques - Service des Transports - Route du Monastère - CS 10024",12450,Flavin,,(+33) 5-65-59-34-80,,(+33) 5-65-73-64-72,sdt@aveyron.fr,http://www.aveyron.fr,http://www.aveyron.fr,,,,,False,True,,False,True
17-107044,Ville de Bourg-en-Bresse,None,Laetitia ROLLET,,,Hôtel de Ville BP 90419,01012,Bourg-en-Bresse cedex,,04-74-45-72-15,,,dematmp@bourgenbresse.fr,http://www.bourgenbresse.fr,,,,,,False,False,,False,False
17-108367,REGION NORMANDIE,None,,,FR,Abbaye aux Dames - Place Reine Mathilde,14000,CAEN,,,,,fatima.zahmoun@normandie.fr,http://www.normandie.fr,,,,,,False,True,,False,True
17-108849,MAISON DE RETRAITE LES TOURNELLES,None,,,FRK24,245 Chemin de la Combe Paradis,38730,VIRIEU SUR BOURBRE,,(+33) 4-74-33-56-00,,(+33) 4-74-33-56-07,tournelles@orange-business.fr,http://www.ehpadlestournelles.fr,http://www.marchespublicsaffiches.com,,,,,False,True,,False,True
