BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
13-157676,2017-08-06 22:00:00,2017-09-29 15:00:00,2017-09-28 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,20,Assurance,CF_NIV_SUIV,False,False,95,,marché public de services d'assurances responsabilité civile hospitalière pour l'hôpital le parc à taverny
15-10235,2017-08-20 22:00:00,,2017-09-21 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,18,Assainissement,CF_NIV_SUIV,False,False,91,91.0,"travaux d'installation de ponts-bascules sur les déchèteries à lardy, etampes et corbeil-essonnes"
15-10235,2017-08-20 22:00:00,,2017-09-21 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,116,Espaces verts,CF_NIV_SUIV,False,False,91,91.0,"travaux d'installation de ponts-bascules sur les déchèteries à lardy, etampes et corbeil-essonnes"
15-10235,2017-08-20 22:00:00,,2017-09-21 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,308,Revêtements de sols,CF_NIV_SUIV,False,False,91,91.0,"travaux d'installation de ponts-bascules sur les déchèteries à lardy, etampes et corbeil-essonnes"
15-10235,2017-08-20 22:00:00,,2017-09-21 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,341,Terrassement,CF_NIV_SUIV,False,False,91,91.0,"travaux d'installation de ponts-bascules sur les déchèteries à lardy, etampes et corbeil-essonnes"
15-76028,2017-08-27 22:00:00,2017-09-20 11:00:00,2017-09-19 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,True,False,75,,Externalisation de l'accueil du siège de l'ANFH.
15-76028,2017-08-27 22:00:00,2017-09-20 11:00:00,2017-09-19 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,True,False,92,,Externalisation de l'accueil du siège de l'ANFH.
16-134468,2017-08-02 22:00:00,2017-09-22 10:00:00,2017-09-24 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,75,,appui à l'élaboration de la stratégie de valorisation commerciale et marketing de la petite ceinture ferroviaire de paris
16-134468,2017-08-02 22:00:00,2017-09-22 10:00:00,2017-09-24 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,77,,appui à l'élaboration de la stratégie de valorisation commerciale et marketing de la petite ceinture ferroviaire de paris
16-134468,2017-08-02 22:00:00,2017-09-22 10:00:00,2017-09-24 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,91,,appui à l'élaboration de la stratégie de valorisation commerciale et marketing de la petite ceinture ferroviaire de paris
16-134468,2017-08-02 22:00:00,2017-09-22 10:00:00,2017-09-24 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,93,,appui à l'élaboration de la stratégie de valorisation commerciale et marketing de la petite ceinture ferroviaire de paris
16-134468,2017-08-02 22:00:00,2017-09-22 10:00:00,2017-09-24 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,94,,appui à l'élaboration de la stratégie de valorisation commerciale et marketing de la petite ceinture ferroviaire de paris
16-134468,2017-08-02 22:00:00,2017-09-22 10:00:00,2017-09-24 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,95,,appui à l'élaboration de la stratégie de valorisation commerciale et marketing de la petite ceinture ferroviaire de paris
16-134468,2017-08-02 22:00:00,2017-09-22 10:00:00,2017-09-24 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,69,,appui à l'élaboration de la stratégie de valorisation commerciale et marketing de la petite ceinture ferroviaire de paris
