BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
16-100745,Ville de Montpellier,None,,,FR813,1 place georges freche,None,"Montpellier Cedex 02,",,(+33) 4-67-34-87-63,,(+33) 4-99-06-06-85,commandepublique@ville-montpellier.fr,http://www.montpellier.fr,https://marches.montpellier3m.fr,,https://marches.montpellier3m.fr,https://marches.montpellier3m.fr,,False,True,,False,True
16-101403,A.P.I.J.,None,Daniel DELOUR,,,30 rue du chateau des rentiers,75013,Paris,,,,,equipe7@justice.fr,http://www.apij.justice.fr,http://www.achatpublic.com,,,,,False,False,,False,False
16-11277,Commune de Cargèse,None,M. le Maire,,,Rue Marbeuf,20130,cargese,,04-95-26-41-01,,04-95-26-48-66,mairie.cargese@wanadoo.fr,,http://www.klekoon.com/dematernet/formulaire_3_Detail_Consultation.asp?consultation_ID=67778,,,,,False,False,,False,False
16-117009,Commune de Douai,None,M. Frédéric CHÉREAU,,,CS80836,59508,Douai cédex,,,,,,,https://marches.rvvn.org/douai,,,,,False,False,,False,False
16-126886,Métropole de Lyon,None,,"Délégation au développement urbain et cadre de vie - direction voirie, végétal, nettoiement - Ressources marchés (voirie)",FR716,20 rue du Lac - CS 33569,69505,Lyon cedex 03,,,,(+33) 4-26-99-30-78,voirie-marches@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,,http://marchespublics.grandlyon.com,,False,True,,False,True
16-172376,Ville de Frontignan,None,,M le maire,FR813,"service juridique, place de l'hôtel de ville , BP 308",None,Frontignan,,(+33) 4-67-18-51-50-25,,(+33) 4-67-18-50-09,f.coste@ville-frontignan.fr,http://achatpublic.com,http://achatpublic.com,,,http://achatpublic.com,,False,True,,False,True
16-173002,Ville de Paris,None,,,FR101,17 boulevard morland,None,paris,,,,,dfa-bm2@paris.fr,http://www.paris.fr,http://www.marches.maximilien.fr,,,,,False,True,,False,True
16-174981,SYNDICAT AZUR,None,,Damien Antoine ou Richard Gauvrit,FR,2 rue du chemin vert,95100,Argenteuil,,,,,secretariat@sivdazur.fr,http://www.syndicat-azur.fr/,https://www.achats-franciliens.fr/xmarches/okmarche/page/listingPortailappli.do;,,,,,False,True,,False,True
16-175706,Ville de Comines,None,"Monsieur le Maire, Alain Detournay",,,Grand'PlaceBP 20059,59559,Comines,,03-20-14-58-58,,03-20-14-58-59,marchespublics@ville-comines.fr,http://www.vile-comines.fr,http://www.achatpublic.com,,,,,False,False,,False,False
16-176872,CHI des Alpes du Sud,None,,,FR822,1 place auguste muret - BP 101,05007,Gap cedex,,(+33) 4-92-40-28-04,,(+33) 4-92-40-61-68,cellulemarches@chicas-gap.fr,http://www.chicas-gap.fr,http://www.achat-hopital.com,,,,,True,False,,False,True
16-177198,DIR Centre-Est,None,,SIR de Lyon,FR716,228 rue Garibaldi,69446,Lyon cedex 03,,(+33) 4-69-16-63-09,,,sir-lyon.dirce@developpement-durable.gouv.fr,http://www.enroute.centre-est.developpement-durable.gouv.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,True,,False,True
16-180326,COMMUNE DE SAINT PAUL,None,Mairie de Saint Paul sur Ubaye,,,Le Village,04530,Saint Paul Sur Ubaye,,09-79-62-96-60,,04-92-84-43-11,mairie.stpaul.ubaye@orange.fr,,,,,,,False,False,,False,False
16-58988,Ville de Cholet,None,,service Marchés-Contrats,FR512,Hôtel de VilleRue Saint BonaventureB.P. 32135 ,49321,Cholet cedex,,(+33) 2-44-09-26-90,,(+33) 2-44-09-26-98,marchés-ville@ville-cholet.fr,http://www.ville-cholet.fr,,,,http://www.anjourmarchespublics.fr,,False,True,,False,True
16-97361,APIJ,None,Nadine ROUSSIERE,,,30 Rue du château des rentiers,75013,Paris,,01-53-94-88-63,,01-53-94-89-20,nadine.roussiere@justice.fr,http://www.apij.justice.fr,http://www.achatpublic.com,,,,,False,False,,False,False
17-10264,Collectivité Territoriale de Corse,None,,,FR83,22 Cours Grandval Bp 215,20187,Aiacciu,,(+33) 4-95-51-64-64,,(+33) 4-95-51-66-21,commande.publique@ct-corse.fr,http://www.corse.fr,http://www.corse.fr,,https://www.corse.fr,https://www.corse.fr,,False,True,,False,True
17-10565,OPPIC,None,,Alain Baudu - Chef de projets,FR1,30 rue du Château des Rentiers CS 61336,75647,PARIS CEDEX 13,,(+33) -01-44-97-78-39,,(+33) -01-44-97-79-05,a.baudu@oppic.fr,http://www.oppic.fr,http://www.marches-publics.gouv.fr,,,https://www.marches-publics.gouv.fr/,,False,True,,False,True
17-10589,GIE Agora,None,,,FR,(Siège social : CCMSA - les Mercuriales - tour Ponant - 40 rue Jean-Jaurès - 93547 Bagnolet Cedex) - avenue du Clos Maury - cs 40217,82002,Montauban,,(+33) 5-63-68-47-52,,(+33) 5-63-68-48-89,marchespublics.grprec@agora.msa.fr,http://informatique.msa.fr,https://msa.achatpublic.com,,,,,False,True,,False,True
17-57736,Département du Val de Marne,None,"M. Le Président du Conseil départemental du Val-de-Marne, Département du Val-de-Marne",,,Direction des Ressources Humaines,94054,Créteil cedex,,01-43-99-86-49,,,laura.ledieu@valdemarne.fr,http://www.valdemarne.fr,http://www.valdemarne.fr/marchespublics,,,,,False,False,,False,False
17-1108,Etabt Public Dépt. Enfance et Famille,None,Cellule marché,,,1 rond point baudimont,62000,Arras,,03-21-71-51-32,1018,03-21-71-52-90,compta.marche@epdef.fr,http://www.epdef.fr,,,,,,False,False,,False,False
17-11433,Centre Hospitalier de Montélimar,None,,,FR,Quartier Beausseret,26216,MONTELIMAR,,(+33) 4-75-53-40-10,,(+33) 4-75-53-40-98,gestion.marches@ch-montelimar.fr,http://klekoon.com,http://klekoon.com,,,,,False,True,,False,True
17-12326,Département de Seine-Maritime,None,Monsieur le Président du Département de la Seine-Maritime,,,"Direction des Moyens Généraux, Achats et LogistiqueHôtel du DépartementQuai Jean MoulinCS 56101",76101,Rouen,,,,02-35-03-67-67,,http://www.mpe76.fr,http://www.mpe76.fr,,,,,False,False,,False,False
17-14003,GCS Achats du Centre,None,,,FR24,Mail Pierre Charlot,41016,Blois Cedex,,,,,cerap@ch-blois.fr,http://www.gcs-achats-du-centre.fr,https://www.achat-hopital.com,,,,,False,True,,False,True
17-15898,Département de Mayotte,22985000300018,,Direction des Achats et de la Commande Publique,FR9,8 rue de l'HôpitalBP 101,97600,Mamoudzou,YT,(+33) 2-69-64-91-56,,(+33) 2-69-64-91-86,douriati.hassi@cg976.fr,https://www.cg976.fr,https://www.marches-securises.fr,,,,,False,True,,False,True
17-17465,REGION OCCITANIE,None,Service des Marchés Publics - Site de Toulouse,,,"22, Boulevard du Maréchal JUIN Cedex 09",31406,Toulouse,,05-61-33-50-60,,,marches.publics@laregion.fr,http://www.laregion.fr/Les-marches-publics-33845,http://www.laregion.fr/Les-marches-publics,,,,,False,False,,False,False
17-17471,REGION OCCITANIE,None,Service des Marchés Publics - Site de Toulouse,,,"22, Boulevard du Maréchal JUIN Cedex 09",31406,Toulouse,,05-61-33-50-60,,,marches.publics@laregion.fr,http://www.laregion.fr/Les-marches-publics-33845,http://www.laregion.fr/Les-marches-publics,,,,,False,False,,False,False
17-17573,OPPIC,None,Mme. la Présidente de l'OPPIC,,,"30, rue du château des rentiers",75013,Paris,,,,,,http://www.oppic.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
17-19425,Ville de Troyes,None,Ville de Troyes ou son représentant,,,place Alexandre IsraëlBp 767,10026,Troyes,,(+33)3-25-42-33-33,3545,(+33)3-25-42-34-47,commande.publique@ville-troyes.fr,http://www.ville-troyes.fr,http://www.xmarches.fr,,,,,False,False,,False,False
