BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
17-34840,False,False,False,True,False,False,
17-34842,False,False,True,False,False,False,
17-34843,True,False,False,False,False,False,
17-34844,False,False,False,False,False,False,Société publique locale d'aménagement
17-34849,False,False,False,False,True,False,
17-34857,False,False,True,False,False,False,
17-34858,False,False,True,False,False,False,
17-34863,True,False,False,False,False,False,
17-34864,False,False,False,False,False,False,Collectivité
17-34866,False,False,False,False,False,False,collectivité territoriale
17-34867,False,False,False,False,True,False,
17-34869,False,False,True,False,False,False,
17-34871,False,False,False,False,True,False,
17-34872,False,False,False,False,False,False,Santé
17-34879,False,False,False,True,False,False,
17-34881,False,False,True,False,False,False,
17-34882,False,False,False,False,True,False,
17-34884,True,False,False,False,False,False,
17-34888,False,False,False,False,True,False,
17-34892,False,True,False,False,False,False,
17-34895,False,False,False,False,False,False,Etablissement public de coopération intercommunale de collecte et de traitement des ordures ménagères et assimilés
17-34904,False,False,True,False,False,False,
17-34906,False,False,True,False,False,False,
17-34911,False,False,True,False,False,False,
17-34915,False,False,True,False,False,False,
17-34930,True,False,False,False,False,False,
17-34937,False,False,False,False,False,False,autre organisme privé
17-34940,False,False,False,False,False,False,Collectivité territoriale
17-34941,False,False,False,False,False,False,CENTRE HOSPITALIER
17-34947,False,False,False,False,True,False,
17-34948,False,False,True,False,False,False,
17-34952,False,False,True,False,False,False,
17-34954,False,False,False,True,False,False,
17-34957,False,False,True,False,False,False,
17-34958,False,False,False,True,False,False,
17-34959,False,False,True,False,False,False,
17-34962,False,False,False,False,False,False,collectivité
17-34963,False,False,True,False,False,False,
17-34970,False,False,False,False,False,False,Etablissement public de santé
17-34972,False,False,False,False,True,False,
17-34973,False,False,True,False,False,False,
17-34975,False,False,True,False,False,False,
17-34979,False,False,True,False,False,False,
17-34980,False,False,True,False,False,False,
17-34982,False,False,True,False,False,False,
17-34983,False,False,False,False,True,False,
17-34984,False,False,True,False,False,False,
17-34986,False,False,False,False,True,False,
17-34988,False,False,True,False,False,False,
17-34989,False,False,True,False,False,False,
17-34992,True,False,False,False,False,False,
17-34996,False,False,True,False,False,False,
17-34998,False,False,False,False,False,False,Assemblée parlementaire
17-35006,False,False,True,False,False,False,
17-35007,True,False,False,False,False,False,
17-35008,True,False,False,False,False,False,
17-35009,False,False,True,False,False,False,
17-35011,True,False,False,False,False,False,
17-35015,False,False,True,False,False,False,
17-35020,False,False,False,False,False,False,SA D'HLM
17-35022,True,False,False,False,False,False,
17-35024,True,False,False,False,False,False,
17-35025,False,False,True,False,False,False,
17-35027,False,False,False,False,False,False,Collectivité territoriale
17-35028,False,False,True,False,False,False,
17-35031,True,False,False,False,False,False,
17-35035,False,False,True,False,False,False,
17-35036,False,False,True,False,False,False,
17-35040,False,False,False,False,True,False,
17-35046,False,False,False,False,False,False,Société d'économie mixte
17-35048,False,False,True,False,False,False,
17-35050,False,False,False,False,True,False,
17-35051,False,False,False,False,True,False,
17-35053,False,False,True,False,False,False,
17-35059,False,False,True,False,False,False,
17-35064,False,False,True,False,False,False,
17-35066,False,False,False,False,True,False,
17-35074,False,False,True,False,False,False,
17-35077,False,False,True,False,False,False,
17-35078,False,False,True,False,False,False,
17-35080,False,False,False,False,False,False,collectivité territoriale : commune
17-35081,False,False,True,False,False,False,
17-35083,True,False,False,False,False,False,
17-35086,False,False,False,False,True,False,
17-35087,False,False,False,False,False,False,collectivité locale
17-35089,True,False,False,False,False,False,
17-35090,False,False,True,False,False,False,
17-35095,False,False,False,False,False,False,Etablissement public de l'Etat
17-35105,True,False,False,False,False,False,
17-35109,False,False,True,False,False,False,
17-35120,False,False,True,False,False,False,
17-35127,True,False,False,False,False,False,
17-35134,False,False,False,False,False,False,collectivité locale
17-35137,False,False,True,False,False,False,
17-35138,False,False,True,False,False,False,
17-35143,False,False,False,False,False,False,SANTE
17-35144,True,False,False,False,False,False,
17-35145,True,False,False,False,False,False,
17-35147,False,False,False,False,False,False,SERVICE PUBLIC INDUSTRIEL ET COMMERCIAL
17-35154,False,False,False,False,False,False,Société Publique Locale
17-35159,True,False,False,False,False,False,
17-35161,True,False,False,False,False,False,
17-35163,True,False,False,False,False,False,
17-35168,False,False,True,False,False,False,
17-35179,False,False,True,False,False,False,
17-35180,False,False,True,False,False,False,
17-35188,False,False,True,False,False,False,
17-35189,False,False,False,False,False,False,SPLA
17-35197,False,False,False,False,True,False,
17-35198,True,False,False,False,False,False,
17-35201,False,False,True,False,False,False,
17-35202,False,False,False,False,True,False,
17-35204,True,False,False,False,False,False,
17-35206,False,False,True,False,False,False,
17-35209,False,False,False,False,False,False,EPCI
17-35210,False,False,False,False,False,False,Communauté de Communes
17-35211,True,False,False,False,False,False,
17-35214,False,False,False,False,False,False,EPS
17-35215,True,False,False,False,False,False,
17-35217,False,False,True,False,False,False,
17-35220,False,False,True,False,False,False,
17-35223,False,False,False,False,True,False,
17-35224,False,False,True,False,False,False,
17-35226,False,False,False,False,True,False,
17-35228,True,False,False,False,False,False,
17-35229,True,False,False,False,False,False,
17-35231,True,False,False,False,False,False,
17-35237,False,False,False,False,False,False,HLM
17-35241,False,False,True,False,False,False,
17-35243,True,False,False,False,False,False,
17-35244,True,False,False,False,False,False,
17-35253,False,False,False,False,False,False,Protection sociale
17-35265,True,False,False,False,False,False,
17-35270,False,False,False,False,True,False,
17-35272,False,False,False,False,False,False,autre
17-35275,False,False,True,False,False,False,
17-35280,True,False,False,False,False,False,
17-35281,False,False,True,False,False,False,
17-35286,False,False,False,False,False,False,ETABLISSEMENT PUBLIC AUTONOME
17-35288,True,False,False,False,False,False,
17-35290,True,False,False,False,False,False,
17-35292,False,False,True,False,False,False,
17-35295,False,False,True,False,False,False,
17-35296,False,False,True,False,False,False,
17-35301,False,False,False,False,True,False,
17-35303,False,False,False,False,False,False,Etablissement public de santé
17-35304,False,False,False,False,True,False,
17-35308,False,True,False,False,False,False,
17-35316,True,False,False,False,False,False,
17-35320,False,False,True,False,False,False,
17-35322,True,False,False,False,False,False,
17-35323,False,False,True,False,False,False,
17-35327,False,False,True,False,False,False,
17-35339,False,False,False,False,True,False,
17-35340,False,False,True,False,False,False,
17-35341,False,False,False,False,True,False,
17-35345,False,False,False,False,False,False,Santé
17-35349,False,False,True,False,False,False,
17-35351,False,False,True,False,False,False,
17-35354,False,False,False,False,True,False,
17-35357,False,False,True,False,False,False,
17-35361,False,False,True,False,False,False,
17-35362,False,False,True,False,False,False,
17-35366,False,False,True,False,False,False,
17-35370,False,False,True,False,False,False,
17-35379,True,False,False,False,False,False,
17-35383,False,False,True,False,False,False,
17-35384,False,False,True,False,False,False,
17-35390,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale EPCI
17-35391,False,False,True,False,False,False,
17-35400,False,False,True,False,False,False,
17-35401,False,False,False,False,False,False,COMMUNE
17-35405,False,False,False,False,False,False,"Etablissement public à caractère scientifique, culturel et professionnel"
17-35412,False,False,False,False,False,False,Établissement Industriel et Commercial
17-35414,False,False,True,False,False,False,
17-35415,False,False,False,False,False,False,Personne morale de droit privé
17-35419,False,False,False,False,True,False,
17-35420,False,False,False,False,False,False,Etablissement public de santé
17-35422,False,False,True,False,False,False,
17-35425,False,False,False,False,True,False,
17-35427,True,False,False,False,False,False,
17-35436,False,False,True,False,False,False,
17-35443,False,False,False,False,False,False,Etablissement public de coopération intercommunale
17-35451,False,False,True,False,False,False,
17-35457,False,False,False,False,False,False,Ville de Marseille
17-35459,False,False,True,False,False,False,
17-35460,False,False,True,False,False,False,
17-35464,False,False,False,False,True,False,
17-35466,False,False,False,False,True,False,
17-35472,False,False,True,False,False,False,
17-35474,True,False,False,False,False,False,
17-35475,False,False,False,False,False,False,Santé
17-35476,False,False,False,False,True,False,
17-35480,False,False,True,False,False,False,
17-35481,True,False,False,False,False,False,
17-35484,False,False,True,False,False,False,
17-35485,False,False,False,False,False,False,Etablissement public de santé
17-35495,False,False,False,False,False,False,Aménagement et égalité des territoires
17-35496,True,False,False,False,False,False,
17-35502,False,False,False,False,True,False,
17-35506,False,False,True,False,False,False,
17-35513,False,False,True,False,False,False,
17-35516,False,False,True,False,False,False,
17-35517,False,True,False,False,False,False,
17-35520,False,False,True,False,False,False,
17-35529,False,False,False,False,True,False,
17-35532,False,False,False,False,False,False,SEM
17-35536,False,False,True,False,False,False,
17-35545,False,False,False,False,True,False,
17-35548,False,False,False,False,True,False,
17-35554,False,False,False,False,False,False,O.P.H
17-35556,True,False,False,False,False,False,
17-35559,False,False,False,False,False,False,centre hospitalier
17-35560,False,False,False,False,False,False,établissement public de santé
17-35563,False,False,False,False,True,False,
17-35564,False,False,False,False,True,False,
17-35567,False,False,True,False,False,False,
17-35568,False,False,True,False,False,False,
17-35570,True,False,False,False,False,False,
17-35572,False,False,False,False,True,False,
17-35574,False,False,True,False,False,False,
17-35575,False,False,True,False,False,False,
17-35578,False,False,False,False,True,False,
17-35579,False,False,True,False,False,False,
17-35583,False,False,False,False,True,False,
17-35585,False,False,False,False,False,False,EPS
17-35587,False,False,False,False,False,False,autre
17-35588,False,False,True,False,False,False,
17-35590,False,False,False,False,False,False,Santé
17-35593,False,False,True,False,False,False,
17-35607,False,False,True,False,False,False,
17-35608,True,False,False,False,False,False,
17-35609,False,False,False,False,True,False,
17-35612,False,False,True,False,False,False,
17-35617,False,False,True,False,False,False,
17-35619,False,False,True,False,False,False,
17-35620,False,False,False,False,True,False,
17-35623,False,False,False,False,False,False,Etablissement de santé
17-35625,False,False,False,False,False,False,EPS
17-35627,True,False,False,False,False,False,
17-35629,False,False,True,False,False,False,
17-35630,False,False,True,False,False,False,
17-35635,False,False,False,False,False,False,Caisse de retraite des avocats
17-35644,False,False,False,False,False,False,EPS
17-35647,False,False,False,False,True,False,
17-35648,False,False,True,False,False,False,
17-35650,False,False,False,False,False,False,Etablissement de santé
17-35651,False,False,False,False,True,False,
17-35663,False,False,True,False,False,False,
17-35665,False,False,False,False,False,False,Établissement public de santé
17-35666,False,False,False,False,False,False,ETABLISSEMENT PUBLIC DE SANTE
17-35670,False,False,False,False,True,False,
17-35671,True,False,False,False,False,False,
17-35674,False,False,False,False,True,False,
17-35675,True,False,False,False,False,False,
17-35676,False,False,False,False,False,False,EPS
17-35677,False,False,True,False,False,False,
17-35679,False,False,True,False,False,False,
17-35680,False,False,False,False,True,False,
17-35681,False,False,False,False,True,False,
17-35682,False,False,False,False,True,False,
17-35684,False,False,False,False,True,False,
17-35687,False,False,False,False,False,False,SYNDICAT MIXTE
17-35694,False,False,True,False,False,False,
17-35695,False,False,True,False,False,False,
17-35707,False,False,True,False,False,False,
17-35708,False,False,False,False,False,False,Transports de voyageurs
17-35712,False,False,False,False,False,False,Recherche
17-35713,False,False,True,False,False,False,
17-35722,False,False,False,False,False,False,Ets public de santé
17-35725,False,False,False,False,False,False,immobilier
17-35734,False,False,True,False,False,False,
17-35739,False,False,False,False,True,False,
17-35749,False,False,False,False,True,False,
17-35752,False,False,False,False,False,False,Établissement public à caractère administratif de l'Etat
17-35753,False,False,False,False,False,False,Commune
17-35759,False,False,True,False,False,False,
17-35762,False,False,False,False,False,False,etablissement public industriel et commercial
17-35765,False,False,False,False,False,False,société civile immobilière
17-35769,False,False,True,False,False,False,
17-35773,False,False,True,False,False,False,
17-35779,False,False,False,False,True,False,
17-35781,True,False,False,False,False,False,
17-35788,False,False,True,False,False,False,
17-35799,False,False,True,False,False,False,
17-35801,False,False,False,False,False,False,Collectivité territoriale
17-35805,False,False,False,False,False,False,immobilier
17-35819,False,False,False,False,True,False,
17-35821,False,False,False,False,False,False,EPCI
17-35824,False,False,False,False,False,False,Société d'économie mixte de construction de logements sociaux
17-35825,False,False,False,False,False,False,Etablissement public
17-35827,False,False,True,False,False,False,
17-35831,False,False,False,False,False,False,CENTRE HOSPITALIER
17-35832,False,False,False,False,True,False,
17-35835,False,False,False,True,False,False,
17-35838,False,False,True,False,False,False,
17-35843,False,False,False,False,True,False,
17-35844,False,False,False,False,False,False,Etablissement public
17-35846,False,False,True,False,False,False,
17-35847,False,False,False,False,True,False,
17-35851,False,False,False,False,False,False,Etablissement public de santé
17-35855,False,False,True,False,False,False,
17-35857,False,False,False,False,False,False,SORGEM (Société d'Economie Mixte du Val d'Orge) agissant au nom et pour le compte de Coeur d'Essonne Agglomération
17-35863,False,False,True,False,False,False,
17-35867,False,False,False,False,False,False,Syndicat mixte
17-35870,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
17-35874,False,False,False,False,False,False,Distribution de l'alimentation en eau potable
17-35884,True,False,False,False,False,False,
17-35887,True,False,False,False,False,False,
17-35892,False,False,False,False,False,False,Etablissement public de santé
17-35893,False,False,False,False,True,False,
17-35894,False,False,False,False,True,False,
17-35898,False,False,True,False,False,False,
17-35903,False,False,True,False,False,False,
17-35905,False,False,False,False,False,False,Etablissement public de coopération intercommunale
17-35907,False,False,True,False,False,False,
17-35909,False,False,False,False,False,False,établissement public scientifique culturel et professionnel
17-35916,False,False,False,True,False,False,
17-35919,True,False,False,False,False,False,
17-35920,False,False,True,False,False,False,
17-35928,False,False,False,False,True,False,
17-35931,False,False,False,False,True,False,
17-35933,True,False,False,False,False,False,
17-35937,False,False,True,False,False,False,
17-35940,True,False,False,False,False,False,
17-35943,False,False,False,False,False,False,Etablissement Public de Santé
17-35944,False,False,False,False,True,False,
17-35945,True,False,False,False,False,False,
17-35949,True,False,False,False,False,False,
17-35953,False,False,False,False,False,False,Etablissement public de santé
17-35954,False,False,False,False,False,False,Transports
17-35956,False,False,True,False,False,False,
17-35979,False,False,False,False,True,False,
17-35982,False,False,False,False,True,False,
17-35985,False,False,True,False,False,False,
17-35987,False,False,True,False,False,False,
17-35991,True,False,False,False,False,False,
17-35992,False,False,True,False,False,False,
17-35994,False,False,True,False,False,False,
17-36001,True,False,False,False,False,False,
17-36004,False,False,False,True,False,False,
17-36006,False,False,True,False,False,False,
17-36007,False,False,True,False,False,False,
17-36009,False,False,False,False,False,False,Société publique locale d'aménagement
17-36010,False,False,True,False,False,False,
17-36014,False,False,True,False,False,False,
17-36016,False,False,True,False,False,False,
17-36017,False,False,True,False,False,False,
17-36019,True,False,False,False,False,False,
17-36023,False,False,False,False,False,False,Personne morale de droit privée
17-36024,False,False,False,False,False,False,Santé
17-36027,False,False,False,False,True,False,
