BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
13-157676,Hôpital le Parc,None,Morgane Vasseur,,,Chemin des AumusesBP 66,95150,Taverny,,,,,m.vasseur@hopital-parc-taverny.fr,http://www.hopital-parc-taverny.fr,http://www.achat-hopital.com,,,,,False,False,,False,False
15-10235,SIREDOM,None,"M. Xavier Dugoin, Président",,,63 rue du bois chaland Z.I. du Bois Chaland - CE 2946 LISSES,91029,Evry cedex,,(+33)1-69-74-23-51,,(+33)1-60-86-43-69,marchespublics@siredom.com,http://www.siredom.com/,http://www.siredom.com/MarchesPublics,,,,,False,False,,False,False
15-76028,ANFH,None,Miora RAHARIRIAKA ou Cécile PILON,,,265 rue de Charenton,75012,Paris,,(+33)1-44-75-68-00,,,plateforme.achat@anfh.fr,http://www.anfh.fr,https://plateforme-achats.anfh.fr/,,,,,False,False,,False,False
16-134468,SNCF,None,Frédéric LOUIS,,,DIRECTION DES ACHATS GROUPE - Direction Déléguée Achats Partagés - Département Prestations & Services / Pôle PICampus INCITY - 116 Cours Lafayette,69849,Lyon,,04-28-89-02-36,,,frederic.louis@sncf.fr,,,,,,,False,False,,False,False
16-151226,Centre national du cinéma,None,,Département achats et marchés,FR101,12 rue de Lübeck,75784,Paris cedex 16,,(+33) -01-44-34-37-74,,,marchespublics@cnc.fr,https://cnc.fr,http://marchespublics-cnc.omnikles.com,,,,,False,True,,False,True
16-157427,Office 64 de l'Habitat,None,,,FR,5 Allée de Laplane - C.S. 88531,64185,Bayonne Cedex,,,,,contact@office64.fr,http://www.office64.fr,,,http://www.achatpublic.com,http://www.office64.fr,,False,True,,False,True
16-168564,Centre national du cinéma,None,,Département achats et marchés,FR101,12 rue de Lübeck,75784,Paris cedex 16,,(+33) -01-44-34-37-74,,,marchespublics@cnc.fr,http://www.cnc.fr,http://www.marchespublics-cnc.omnikles.com,,,,,False,True,,False,True
16-168688,Département de Seine Maritime,None,M. le Président du Département de Seine Maritime,,,Hôtel du DépartementQuai Jean MoulinCS 56101,76101,Rouen cedex,,,,02-35-03-55-42,,http://www.seinemaritime.net,http://www/mpe76.fr,,,,,False,False,,False,False
16-171506,communauté de communes du bonnevalais,None,,,FR,19 rue Saint Roch,28800,Bonneval,,(+33) 2-37-47-32-56,,(+33) 2-37-47-31-34,com-comdubonnevalais@wanadoo.fr,http://www.comcomdubonnevalais.com,http://www.am28.org/ccdubonnevalais,,,,,False,True,,False,True
16-185745,DEPARTEMENT DU BAS RHIN,None,,Monsieur le Président du Conseil Départemental,FRF11,Place du Quartier Blanc,67964,STRASBOURG,,,,,sandrine.freund@bas-rhin.fr,https://www.bas-rhin.fr/acces-direct/les-marches-publics,https://alsacemarchespublics.eu,,https://alsacemarchespublics.eu,https://alsacemarchespublics.eu,,False,True,,False,True
16-69915,C.C.A.S. de la ville de Massy,None,,Mme Philippon,FR1,1 avenue du Général de Gaulle - ,91349,Massy,,(+33) 1-60-13-75-27,,(+33) 1-60-11-95-62,l.philippon@mairie-massy.fr,http://www.ville-massy.fr,http://www.achatpublic.com,,http://www.achatpublic.com,http://www.achatpublic.com,,False,True,,False,True
17-100004,Ville d'Alençon,None,,,FRD13,18 Rue de Bretagne - CS 50362,61014,Alençon cedex,,(+33) 2-33-32-40-78,,,scp@ville-alencon.fr,http://www.ville-alencon.fr/,https://marches.local-trust.com/ville-alencon/,,,,,False,True,,False,True
17-100051,Conseil Départemental de la Somme,None,M. le Président,,,"53, rue de la République CS 32 615",80026,Amiens,,,,,n.gallois@somme.fr,http://www.somme.fr,https://marchespublics596280.fr,,,,,False,False,,False,False
17-100101,Conseil Départemental de la Somme,None,,N Gallois,FRE23,"53, rue de la République CS 32 615",80026,Amiens,,,,,n.gallois@somme.fr,http://www.somme.fr,https://marchespublics596280.fr,,https://marchespublics596280.fr,https://marchespublics596280.fr,https://marchespublics596280.fr,False,True,,False,True
17-100116,DEPARTEMENT DU BAS RHIN,None,Monsieur le Président,,,secteur immobilier,67964,Strasbourg,,,,,,,http://www.alsacemarchespublics.eu,,,,,False,False,,False,False
17-100214,DEPARTEMENT DU BAS RHIN,None,,,FRF11,PLACE DU QUARTIER BLANC,67964,STRASBOURG CEDEX 9,,(+33) -03-88-76-67-67,,(+33) -03-88-76-67-98,geraldine.muller@bas-rhin.fr,http://www.bas-rhin.fr/acces-direct/les-marches-publics,http://www.alsacemarchespublics.eu,,http://www.alsacemarchespublics.eu,http://www.alsacemarchespublics.eu,,False,True,,False,True
17-100267,Métropole de Lyon,None,,DDUCV/Direction adjointe de l'eau-Unité Marchés Publics,FRK26,20 rue du LacCS 33569,69505,LYON,,,,(+33) 4-78-95-89-70,eau-marches@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,,,,False,True,,False,True
17-100470,Ville d'Evian-les-Bains,21740119900013,,Eric BENATAR,FRK28,"2, rue de ClermontCS 80098",None,Evian-les-Bains Cedex,,,,,eric.benatar@ville-evian.fr,http://ville-evian.fr,https://www.marches-securises.fr,,https://www.marches-securises.fr,,,False,False,,False,False
17-100595,Cté d'Agglomération du Pays Ajaccien,None,,,FRM,"Site Alban - Bâtiments G et H - 18, rue Comte de Marbeuf",20000,Ajaccio,,(+33) 4-95-52-95-00,,(+33) 4-95-52-53-18,marche-public@ca-ajaccien.fr,http://www.ca-ajaccien.fr,http://www.achatpublic.com,,,http://www.achatpublic.com,,False,True,,False,True
17-100622,Conseil Départemental de l AVEYRON,None,,,FRJ22,"Coordonnateur du groupement de commandes entre le Conseil Départemental de l'Aveyron et la Communauté des Communes Larzac et Vallées.PRGT - Direction du Patrimoine Collège, Route du Monastère, CS 10024",12450,Flavin,,(+33) 5-65-59-34-20,,(+33) 5-72-32-92,st.marches.admin@aveyron.fr,http://www.aveyron.fr,http://www.aveyron.fr,,http://www.aveyron.fr,http://www.aveyron.fr,,True,False,,False,True
17-100733,Département du Finistère,None,Madame la Présidente,,,32 boulevard DupleixCS29029,29196,Quimper cedex,,02-98-76-21-98,,02-98-76-21-28,marché-dsi@finistere.fr,,http://www.e-megalisbretagne.org,,,,,False,False,,False,False
17-100928,Conseil Départemental de la Somme,None,,,FRE23,"53, rue de la République CS 32 615",80026,Amiens,,,,,n.gallois@somme.fr,http://www.somme.fr,https://marchespublics596280.fr,,https://marchespublics596280.fr,https://marchespublics596280.fr,https://marchespublics596280.fr,False,True,,False,True
17-100937,Mairie de MATOURY,None,"Mlle SIGUIER Richard, DST",,,"1, Victor Céïde",97351,matoury,,05-94-39-18-44,,05-94-35-64-11,marches@mairie-matoury.fr,http://klekoon.com,http://klekoon.com,,,,,False,False,,False,False
17-100954,Mairie de MATOURY,None,"Mlle SIGUIER Richard, DST",,,"1, Victor Céïde",97351,matoury,,05-94-39-18-44,,05-94-35-64-11,marches@mairie-matoury.fr,,http://klekoon.com,,,,,False,False,,False,False
17-100964,Transdev Royan Atlantique,None,,,FRI32,30 RUE ROLAND MORENO,17200,SAINT SULPICE DE ROYAN,,(+33) 5-46-97-52-52,,,stephane.gourinchas@transdev.com,http://www.carabus-transport.com,,,,,,False,True,,False,True
17-100973,ADEME,None,,,FR,"27, rue Louis Vicat ",75737,PARIS Cedex 15,,,,,julie.deshusses@ademe.fr,http://www.ademe.fr,http://www.marches-publics.gouv.fr/?page=entreprise.AccueilEntreprise,,,http://www.marches-publics.gouv.fr/?page=entreprise.AccueilEntreprise,,False,True,,False,True
17-101055,COMMUNE DE BEAUFORT EN ANJOU,None,,,FRG02,16 rue de l'hôtel de ville - CS 70005Beaufort-en-Vallée,49250,BEAUFORT-EN-ANJOU,,(+33) 2-41-79-74-60,,(+33) 2-41-79-74-61,marches-publics@beaufortenanjou.fr,http://www.beaufortenanjou.fr,http://www.synapse-ouest.com,,,,,False,True,,False,True
17-101059,OPPIC,None,Mme. la Présidente de l'OPPIC,,,30. rue du château des rentiers CS 61336,75647,Paris Cedex 13,,01-44-97-78-00,,01-44-97-79-05,departement.marches@oppic.fr,http://www.oppic.fr,http://www.marches.publics.gouv.fr,,,,,False,False,,False,False
17-101080,Département d'Ille et Vilaine,None,M. le Président du Conseil départemental,,,"1, avenue de la PréfectureCS24218",35042,Rennes,,02-99-02-35-35,,02-99-02-39-29,dafsam@ille-et-vilaine.fr,http://marches.megalisbretagne.org,http://marches.megalisbretagne.org,,,,,False,False,,False,False
17-101189,ENSOSP,None,,,FRL04,1070 rue du lieutenant Parayre BP 20316,None,Aix-en-Provence,,,,,marches-publics@ensosp.fr,http://www.ensosp.fr,http://www.eu-supply.com/ensosp.asp,,http://www.eu-supply.com/ensosp.asp,http://www.eu-supply.com/ensosp.asp,,False,True,,False,True
17-101218,DIR REG DE L ENVIR DE AMENAGEMENT LOGT,13000672900029,,,FRK2,5 place Jules Ferry,69453,LYON CEDEX 06,,,,,aff.map.dreal-auvergne-rhone-alpes@developpement-durable.gouv.fr,http://www.auvergne-rhone-alpes.developpement-durable.gouv.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,True,,False,True
17-101284,COMMUNE DE BRISSAC LOIRE AUBANCE,None,,,FRG02,5 rue du Maréchal Foch Brissac-Quincé,49320,Brissac Loire Aubance,,(+33) 2-41-91-74-00,,(+33) 2-41-91-74-09,brissacloireaubance@aspasie.fr,http://www.brissacloireaubance.fr,,,,,,False,False,,False,False
17-101297,Partenord Habitat,None,,,FRE1,Office Public de l'habitat du département Nord 27 Bd Vauban B.P. 309,59020,Lille cedex,,(+33) 3-20-78-56-00,,(+33) 3-20-78-58-87,masseman@partenordhabitat.fr,http://partenordhabitat.fr,http://marches-partenord.local-trust.com,,,http://marches-partenord.local-trust.com,,False,True,,False,True
17-101418,COLLECTIVITE TERRITORIALE MARTINIQUE,None,,,FRY20,"DGA Infrastructures et Equipement - Direction des Infrastructures Ports, Routes et Eau Rue Gaston Defferre - Cluny CS30137A l'attention de M. le Président du Conseil Exécutif de la Collectivité Territoriale de Martinique",97201,Fort de France,MQ,(+33) -05-96-59-63-00,,(+33) -05-96-72-68-10,courrier@collectivitedemartinique.mq,http://www.collectivitedemartinique.mq,http://www.collectiviteterritorialedemartinique.achatpublic.com,,http://www.collectiviteterritorialedemartinique.achatpublic.com,http://www.collectiviteterritorialedemartinique.achatpublic.com,,False,True,,False,True
17-101650,Métropole Aix Marseille Provence,None,,Direction des Achats et de la Commande Publique - Service des Marchés,FRL04,"58, boulevard Charles Livon",13007,Marseille,,(+33) 4-91-99-99-00,,(+33) 4-91-99-71-96,marches@marseille-provence.fr,http://www.marseille-provence.com,https://marchespublics.ampmetropole.fr,,,,,False,True,,False,True
17-101840,Métropole Aix Marseille Provence,None,,Direction des Achats et de la Commande Publique - Service des Marchés,FRL04,58 Boulevard Charles Livon,13007,Marseille,,(+33) 4-91-99-99-00,,(+33) 4-91-99-71-96,marches@ampmetropole.fr,http://www.marseille-provence.com,https://marchespublics.ampmetropole.fr,,,,,False,True,,False,True
17-101843,Région Hauts-de-France,None,,,FRE,"151, Avenue du Président Hoover",59555,LILLE,,,,,contact@nordpasdecalaispicardie.fr,https://marchespublics.nordpasdecalaispicardie.fr,http://marchespublics.nordpasdecalaispicardie.fr,,,,,False,True,,False,True
17-101871,CAHPP (mandataire habilité),None,,Céline Gryson,FR101,22 rue Richer,75009,Paris,,,,,cgryson@cahpp.fr,http://www.cahpp.fr,http://www.achat-hopital.com,,http://www.achat-hopital.com,http://www.achat-hopital.com,,False,True,,False,True
17-101905,Grenoble Alpes Métropole,None,M. le président,,,3 rue Malakoff,38031,Grenoble cedex 01,,,,,,,,,,,,False,False,,False,False
