BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
17-108948,Ville de Fréjus,None, Monsieur Le Maire,,,Place Formigé CS70108,83608,Fréjus Cedex,,(+33) 4-94-17-66-00,,(+33) 4-94-51-91-84,marchespublics@ville-frejus.fr,http://www.ville-frejus.fr,,,,,,False,False,,False,False
17-108949,Université Paris Descartes,None,,,FR10,12 rue de l'école de médecine,75270,Paris cedex 06,,(+33) 1-76-53-18-96,,(+33) 1-76-53-17-82,achats@parisdescartes.fr,http://www.parisdescartes.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=343695&orgAcronyme=f2h,,,,,False,True,,False,True
17-108950,Conseil général de l'Essonne,None,M. BOUTINOT Nadine,,,Boulevard de France,91012,Evry cedex,,,,,,http://essonne.fr,http://maximilien.fr,,,,,False,False,,False,False
17-108951,communauté agglo albigeois,None,,,FR627,Parc François Mitterrand,None,Saint-juéry,,,,,marchespublics@grand-albigeois.fr,http://www.grand-albigeois.fr,https://www.marches-securises.fr,,https://www.marches-securises.fr,https://www.marches-securises.fr,,False,True,,False,True
17-108953,SEM Ville Renouvelée,None,,,FR301,"75, rue de Tournai CS 40117",59332,Tourcoing cedex,,(+33) 3-20-11-88-11,,(+33) 3-20-11-88-00,ylepers@semvr.fr,http://www.semvr.fr,https://www.achatpublic.com,,,https://semvr.achatpublic.com,,False,True,,False,True
17-108954,Ecole National Sup. d'Arts et Métiers,None,,,FR,151 boulevard de l&#039;hôpital,75013,Paris,,(+33) 6-89-70-49-61,,,coralie.gozet@ensam.eu,http://www.ensam.eu/,,,,,,False,True,,False,True
17-108955,Ville de Rodez,None,,,FR622,Place eugène raynaldy,12031,Rodez cedex 9,,(+33) 5-65-77-88-00,,,marchespublics@mairie-rodez.fr,http://www.ville-rodez.fr,http://www.e-aveyron.fr,,,http://www.e-aveyron.fr,,False,True,,False,True
17-108956,DREAL ACAL,None,Crouzet Cyril,,,2 rue augustin fresnel,57071,metz,,03-87-62-83-57,,,,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
17-108957,Ville d'Alençon,None,Service de la Commande Publique,,,18 Rue de Bretagne,61000,Alençon,,02-33-32-40-78,,,scp@ville-alencon.fr,http://alencon.fr,https://marches.local-trust.com/ville-alencon/,,,,,False,False,,False,False
17-108958,Ville de Pantin,None,,Pôle Achats et Marchés Publics,FR106,84-88 avenue du Général Leclerc,93507,Pantin cedex,,(+33) 1-49-15-45-27,,(+33) 1-49-15-41-08,marchespublics@ville-pantin.fr,http://www.ville-pantin.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2017_M7UpRU_UEm,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2017_xVDTZs19vS,,False,True,,False,True
17-108959,CENTRE HOSPITALIER REGIONAL UNVT,26250176000066,,,FR,2 Place Saint-Jacques,25000,Besancon,,(+33) -03-81-21-80-80,,(+33) -03-81-21-83-85,dtp@chu-besancon.fr,https://www.chu-besancon.fr,,,,,,False,True,,False,True
17-108960,Ville de Strasbourg,None,,,FR421,1 parc de l'Etoile,67076,Strasbourg Cedex,,(+33) 3-68-98-51-19,,,marchespublics@strasbourg.eu,http://www.strasbourg.eu/,https://alsacemarchespublics.eu/,,https://alsacemarchespublics.eu,https://alsacemarchespublics.eu,,False,True,,False,True
17-108961,Université de Lorraine,13001550600012,,,FR41,"34, Cours Leopold",54000,Nancy,,,,,dha-nancy@univ-lorraine.fr,http://www.univ-lorraine.fr/,,,,,,False,True,,False,True
17-108963,Voies navigables de France,None,"M. ANTOLIN Cyril, Voies navigables de France",,,1 quai de la gare,13200,Arles,,,,,subdi.granddelta@vnf.fr,http://marches-publics.gouv.fr,,,,,,False,False,,False,False
17-108964,ville de Toulouse,None,M. de la Ville de Toulouse le Maire,,,Hôtel de Ville - 1 place du Capitole,31000,Toulouse,,,,,marchespublics@toulouse-metropole.fr,http://www.toulouse.fr,http://www.marchespublics.toulouse-metropole.fr,,,,,False,False,,False,False
