BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
17-17887,2017-02-06 23:00:00,,2017-04-06 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,366,Voirie et réseaux divers,CF_NIV_SUIV,False,False,13,,Réaménagement des rues Rastègue et Martinot.
17-3107,2017-01-05 23:00:00,2017-02-07 11:00:00,2017-02-07 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,17,Ascenseur,CF_NIV_SUIV,False,False,92,,Travaux remplacement ascenseurs Centre Administratif de Clamart
17-3108,2017-01-07 23:00:00,,2017-02-05 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,285,"Publicité, Communication",CF_NIV_SUIV,False,False,75,,AO - COMMUNICATION PS
17-3109,2017-01-05 23:00:00,2017-01-31 11:00:00,2017-01-30 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,47,,marché de service pour la réalisation de diagnostics techniques immobiliers sur l'ensemble du patrimoine d'agen habitat.
17-3109,2017-01-05 23:00:00,2017-01-31 11:00:00,2017-01-30 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,431,Amiante (diagnostic),CF_NIV_SUIV,False,False,47,,marché de service pour la réalisation de diagnostics techniques immobiliers sur l'ensemble du patrimoine d'agen habitat.
17-311,2017-01-01 23:00:00,2017-02-02 15:00:00,2017-02-01 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,141,Génie civil,CF_NIV_SUIV,False,False,83,,"Travaux de lutte contre les inondations de la Nartuby à Draguignan - Secteur du Pont d'Aups et du pont de l'ancienne voie ferrée : reprise en sous-oeuvre d'ouvrages d'art, terrasse"
17-311,2017-01-01 23:00:00,2017-02-02 15:00:00,2017-02-01 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,233,Mur de soutènement,CF_NIV_SUIV,False,False,83,,"Travaux de lutte contre les inondations de la Nartuby à Draguignan - Secteur du Pont d'Aups et du pont de l'ancienne voie ferrée : reprise en sous-oeuvre d'ouvrages d'art, terrasse"
17-311,2017-01-01 23:00:00,2017-02-02 15:00:00,2017-02-01 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,252,Ouvrage d'art,CF_NIV_SUIV,False,False,83,,"Travaux de lutte contre les inondations de la Nartuby à Draguignan - Secteur du Pont d'Aups et du pont de l'ancienne voie ferrée : reprise en sous-oeuvre d'ouvrages d'art, terrasse"
17-311,2017-01-01 23:00:00,2017-02-02 15:00:00,2017-02-01 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,341,Terrassement,CF_NIV_SUIV,False,False,83,,"Travaux de lutte contre les inondations de la Nartuby à Draguignan - Secteur du Pont d'Aups et du pont de l'ancienne voie ferrée : reprise en sous-oeuvre d'ouvrages d'art, terrasse"
17-311,2017-01-01 23:00:00,2017-02-02 15:00:00,2017-02-01 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,366,Voirie et réseaux divers,CF_NIV_SUIV,False,False,83,,"Travaux de lutte contre les inondations de la Nartuby à Draguignan - Secteur du Pont d'Aups et du pont de l'ancienne voie ferrée : reprise en sous-oeuvre d'ouvrages d'art, terrasse"
