BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
17-67670,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17-67671,Le titulaire du marché est dispensé de constituer un cautionnement,,,False,False,,False,True,True,CF_NIV_SUIV,,
17-67672,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
17-67673,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
17-67675,Aucune caution ou garantie ne sont exigées .,Sur fonds propres de la collectivité.,Aucune forme juridique n'est imposée.,False,False,,False,True,True,CF_NIV_SUIV,,
17-67676,VOIR RÈGLEMENT DE LA CONSULTATION,VOIR RÈGLEMENT DE LA CONSULTATION,VOIR RÈGLEMENT DE LA CONSULTATION,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
17-67678,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
17-67679,Retenue de garantie (selon dispositions du CCAP),Ressources budgétaires propres et subvention,Libre,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17-67680,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17-67681,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
17-67682,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17-67683,Retenue de garantie de 5% qui peut être remplacée par une garantie à première demande.Prix unitaires Révision mensuelle Avance de 5 % accordée dans les conditions prévues au contrat.Règlement des comptes sur factures ou états d'acompte.Délai global de paiement 30 jours.,Fonds propres,"En cas de groupement, il sera solidaire",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17-67684,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17-67686,,Cf. : RC,Cf. :RC,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17-67687,"Une avance pourra être accordée au titulaire du marché sauf renonciation de celui-ci (article 7.3.1 du CCAP). Son versement est conditionné à la constitution, par le titulaire, d'une garantie à première demande qui pourra être remplacée par une caution personnelle et solidaire (article 7.3.2 du CCAP).Une retenue de garantie dont le montant est égal à 5 % du montant initial du marché est appliquée (article 7.1 du CCAP).",Les sommes dues au(x) titulaire(s) seront payées dans un délai de 30 jours à compter de la date de réception des factures ou des demandes de paiement équivalentes. Le défaut de paiement dans le délai indiqué ouvre droit au versement des intérêts moratoires et de l'indemnité forfaitaire pour frais de recouvrement (article 6.3 du CCAP).Les prestations qui ont donné lieu à un commencement d'exécution du marché ouvrent droit à des acomptes. Le montant des acomptes ne pourra excéder la valeur des prestations auxquelles il se rapporte (article 7.2 du CCAP).,"Forme non imposée. Si le titulaire du marché est un groupement conjoint, le mandataire du groupement est solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17-67689,"Ni cautionnement, ni garanties exigés.",Financement sur fonds propres de l'anah.Paiement par virement administratif suivant les règles de la comptabilité publique dans un délai global de 30 jours.,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17-67691,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
17-67692,,dépenses prélevées sur le budget principal de la communemandat administratif (paiement virement bancaire)délai global de paiement : 30 joursintérêts moratoires,"Aucune forme de groupement n'est imposée par le pouvoir adjudicateur.Le pouvoir adjudicateur interdit aux candidats de présenter leurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements, conformément à l'article 45-V-1 du Décret no 2016-360 du 25 mars 2016.En cas d'attribution du marché à un groupement conjoint, le mandataire du groupement sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles en application de l'article 45-III du Décret no 2016-360 du 25 mars 2016.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
17-67693,,,,False,False,,False,False,True,CF_NIV_SUIV,,
17-67695,,,,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
17-67698,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
17-67699,Le présent marché public ne fait l'objet d'aucun cautionnement ni d'aucune retenue de garantie.,Fonds propres du pouvoir adjudicateur.,,False,False,"Conformément à l'article L822-1 du code de commerce, le présent marché est réservé aux opérateurs économiques inscrits sur la liste des commissaires aux comptes.",False,True,False,CF_NIV_SUIV,['FR'],
17-67701,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
17-67702,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
17-67703,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
17-67707,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
17-67708,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
17-67711,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17-67712,,Les paiements s'effectueront suivant les règles de la comptabilité publique. Le délai global de paiement commence dès réception par l'acheteur des factures. Le délai maximum de paiement est de 30 jours.,,False,False,,False,True,False,CF_NIV_SUIV,,
17-67715,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
17-67717,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
17-67718,,,"Pas de forme imposée. En cas d'attribution du marché à un groupement conjoint, le mandataire du groupement sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles. L'entité adjudicatrice interdit aux candidats de présenter leurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements. L'entité adjudicatrice interdit aux candidats de présenter leurs offres en agissant à la fois en qualité de membres de plusieurs groupements",True,False,,False,False,False,CF_NIV_SUIV,['FR'],
17-67719,"Les travaux feront l'objet d'une garantie biennale et/ou décennale, selon les articles du Code Civil Français.","Les travaux seront financés selon les modalités suivantes : ANRU, Conseil Départemental, Ville des Abymes et autres financements. Caractéristiques des prix : Prix unitaires. Modalités de variation des prix : Révision mensuelle. Une avance de 5% sera accordée dans les conditions prévues au contrat. Le délai global de paiement est de 60 jours.",Aucune forme de groupement imposée à l'attributaire.,False,False,"Cette consultation comporte une condition d'exécution à caractère social. En application de l'article 38 de l'ordonnance no2015-899 du 23 juillet 2015, le marché comporte une action d'insertion sociale par l'activité économique.",False,True,False,CF_NIV_SUIV,['FR'],
17-67720,"Retenue de garantie dont le montant est égal à 5.00 % du montant HT initial du marché, augmenté, le cas échéant, du montant des avenants. La retenue de garantie est prélevée par fractions sur chacun des versements autres qu'une avance.La retenue de garantie peut être remplacée par une garantie à première demande dans les conditions prévues à l'article 123 du décret 2016-360 du 25 mars 2016 relatif aux marchés publics.Il ne sera accepté aucune caution personnelle et solidaire","Sur fonds propres, paiement par mandat administratif à 30 jours","Aucune forme de groupement n'est imposée par le pouvoir adjudicateur.En cas d'attribution du marché à un groupement conjoint, le mandataire de ce dernier sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles en application de l'article 48-II du Décret no2016-360 du 25 mars 2016 relatif aux marchés publics",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17-51516,,Fonds propres,Marché conclu avec un prestataire unique ou avec des prestataires groupés solidaires (souhaités).,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17-67723,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
17-67725,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
17-67726,Garantie à première demande garantissant le remboursement de l'avance et garantie à première demande remplaçant la retenue de garantie,Subventions et fonds propres,Groupement solidaire,False,False,,False,True,True,CF_NIV_SUIV,,
17-67727,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17-67729,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
17-67730,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
17-67731,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
17-67732,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
17-67733,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17-67734,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17-67736,,,,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
17-67737,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17-67740,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17-67741,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
17-67742,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17-67746,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
17-67747,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17-67748,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
17-67752,,Les fournitures seront financées sur l'opération en capital SK09B du Grand Port Maritime de Nantes Saint-Nazaire.Les prix sont fermesLe délai global de paiement des prestations est fixé à 30 jours.,"Chaque candidat ne pourra remettre pour la présente consultation, qu'une seule offre agissant en qualité soit de candidat individuel, soit de membre d'un groupement.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
17-67759,,"Les travaux seront financés selon les modalités suivantes : Financement : Etat, ministère de la Culture et de la Communication Les sommes dues au(x) titulaire(s) et au(x) sous-traitant(s) de premier rang éventuel(s) du marché, seront payées dans un délai global de 30 jours à compter de la date de réception des factures ou des demandes de paiement équivalentes.","L'offre, qu'elle soit présentée par une seule entreprise ou par un groupement, devra indiquer tous les sous-traitants connus lors de son dépôt. Elle devra également indiquer les prestations (et leur montant) dont la sous-traitance est envisagée, la dénomination et la qualité des sous-traitants qui l'exécuteront à la place du titulaire.En cas de groupement, la forme souhaitée par le pouvoir adjudicateur est un groupement conjoint avec mandataire solidaire. Si le groupement attributaire du marché est d'une forme différente, il pourra se voir contraint d'assurer sa transformation pour se conformer au souhait du pouvoir adjudicateur tel qu'il est indiqué ci-dessus.Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois :- En qualité de candidats individuels et de membres d'un ou plusieurs groupements ; - En qualité de membres de plusieurs groupements.",False,False,,False,False,False,CF_NIV_SUIV,['FR'],
17-67760,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
