BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
17-175758,False,False,False,False,False,False,Collectivité territoriale à statut particulier
17-175761,True,False,False,False,False,False,
17-175765,False,False,False,False,True,False,
17-175767,False,False,True,False,False,False,
17-175769,False,False,False,False,True,False,
17-175770,False,False,True,False,False,False,
17-175774,False,False,False,False,False,False,Métropole
17-175778,False,False,True,False,False,False,
17-175779,False,False,True,False,False,False,
17-175780,False,False,True,False,False,False,
17-175783,False,False,False,False,False,False,EPSCP
17-175784,False,False,True,False,False,False,
17-175786,False,False,True,False,False,False,
17-175790,False,False,True,False,False,False,
17-175793,False,False,False,False,False,False,Etablissement public de santé
17-175796,False,False,False,False,True,False,
17-175797,False,False,True,False,False,False,
17-175798,False,False,False,False,False,False,Collectivité territoriale
17-175800,False,False,True,False,False,False,
17-175801,False,False,False,False,True,False,
17-175805,False,False,False,True,False,False,
17-175807,False,False,True,False,False,False,
17-175808,False,False,True,False,False,False,
17-175811,False,False,False,False,False,False,Etablissement public de coopération intercommunale
17-175813,False,False,True,False,False,False,
17-175815,False,False,False,False,True,False,
17-175816,False,False,False,False,False,False,CHRU Strasbourg
17-175820,False,False,True,False,False,False,
17-175821,False,False,False,False,True,False,
17-175823,False,False,False,False,False,False,établissement public de coopération intercommunal
17-175825,False,False,True,False,False,False,
17-175827,False,False,True,False,False,False,
17-175837,False,False,True,False,False,False,
17-175846,False,False,False,False,False,False,centre hospitalier
17-175848,False,False,False,False,True,False,
17-175853,False,False,True,False,False,False,
17-175854,False,False,True,False,False,False,
17-175855,False,False,False,False,True,False,
17-175861,False,False,True,False,False,False,
17-175863,False,False,False,False,False,False,EPCI
17-175864,False,False,True,False,False,False,
17-175865,False,False,False,False,True,False,
17-175866,False,False,False,False,True,False,
17-175871,False,False,False,False,False,False,Bailleur social
17-175872,False,False,False,False,True,False,
17-175874,False,False,True,False,False,False,
17-175879,False,False,False,False,False,False,Aménagement
17-175886,False,False,False,False,False,False,chambre consulaire
17-175887,False,False,False,False,False,False,Etablissement Public de Santé
