BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
17-115739,CC de Bléré Val de Cher,None, GERMANOTTI AURELIA,,,39 rue Gambetta,37150,BLERE,,02-47-23-58-63,,02-47-30-81-00,ejorandon@cc-blere-valdecher.fr,http://cc-blere-valdecher.e-marchespublics.com,http://cc-blere-valdecher.e-marchespublics.com,,,,,False,False,,False,False
17-115740,EPADESA,None,M. Gaillot Jean Claude,,,Via Verde - 55 place Nelson Mandela,92024,Nanterre cedex,,01-41-45-58-00,,01-41-45-59-00,marchespublics@epadesa.fr,http://www.epadesa.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
17-115741,Métropole Européenne de Lille,None,,Aurélien Boulain,FRE11,1 rue du Ballon CS 50749,59034,Lille,,(+33) -59-00-18-29,,,concession.muchaux@lillemetropole.fr,http://www.lillemetropole.fr/mel.html,http://lillemetropole.achatpublic.com/accueil/,,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2017_n_RPRJ073-,,False,True,,False,True
17-115742,CAF Touraine,None,M. TOURNEMICHE NICOLAS,,,1 Rue Alexander Fleming CEDEX 9,37045,Tours,,02-47-31-55-49,,,marche.caftours@caftours.cnafmail.fr,,,,,,,False,False,,False,False
17-115743,CC DE POUILLY AUXOIS BLIGNY SUR OUCHE,None,,,FR,,21320,POUILLY-EN-AUXOIS,,,,,asaulgeot@ccauxoissud.fr,http://www.ccauxoissud.fr,,,https://marches.e-bourgogne.fr,https://marches.e-bourgogne.fr,,False,True,,False,True
17-115744,CDEF CREUSE,None,Ravel Agnès,,,9 Avenue Mendès-France,23000,Guéret,,05-55-51-97-00,,05-55-51-97-09,cde@cdefcreuse.fr,,,,,,,False,False,,False,False
17-115745,Ville de Bolbec,None,"Mme GILLE Sylvie, Responsable Service Administratif Service Technique",,,9 square du Général Leclerc BP 70045,76210,Bolbec,,02-32-84-51-51,,,s.gille@bolbec.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
17-115746,Métropole Nice Côte d'Azur,None,,,FRL03,5 rue de l'Hôtel de ville,06364,Nice cedex 4,,(+33) 4-89-98-10-00,,,dao@nicecotedazur.org,http://www.e-marches06.fr,,,,,,False,True,,False,True
17-115747,Ville de Le Moule,None,Marie-Christine SIMION,,,Service AchatsCentre Technique MunicipalBoulevard Général de Gaullle,97160,Le moule,,05-90-23-78-19,,05-90-23-78-30,"ludovic.londiniere@mairie-lemoule.fr,marie-christine.simion@mairie-lemoule.fr,annick.simion@mairie-lemoule.fr,jean-claude.tinedor@mairie-lemoule.fr",http://www.lemoule.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
17-115748,Ville de Lille,None,,,FRE11,72 avenue de la République BP159,59461,Lomme cedex,,,,,vleignel@mairie-lomme.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2017_dot9QZ5rZa,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2017_dot9QZ5rZa,,False,True,,False,True
