BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
17-11502,False,False,False,False,False,True,False,,False,False,,,,False,"La maintenance et l'exploitation sont assurées jusqu'à fin novembre 2016, par la société SYSOCO, distributeur exclusif en France de la solution Thalès"
17-12490,False,False,False,False,False,True,False,,False,False,,,,False,Exclusivité technique.
17-13248,False,False,False,False,False,True,False,,False,False,,,,False,"La procédure négociée sans publicité préalable et sans mise en concurrence, définie à larticle 30-1-3°c) du décret no2016-360 du 25 mars 2016 relatif aux marchés publics, a été mise en place dans la mesure où le marché ne peut être confié quà un opérateur économique déterminé pour des raisons tenant à la protection des droits dexclusivité : la société GFI Progiciels. La société GFI Progiciels possède en effet lexclusivité des codes sources du logiciel. La maintenance du logiciel ne peut donc être assurée que par la société GFI Progiciels."
17-14076,False,False,False,False,False,True,False,,False,False,,,,False,Le titulaire dispose d'un droit de propriété intellectuelle.
17-14328,False,False,False,True,False,False,False,,False,False,,,,False,"L'achat d'espaces publicitaires ne pouvant être confié qu'à un prestataire déterminé pour des raisons techniques, la Ville de Cannes a eu recours à un marché négocié avec les sociétés 20 Minutes et La Storia. En effet, au vu du nombre de parutions, de lecteurs, de zone de diffusion des quotidiens, seules ces éditeurs peuvent répondre aux besoins de la Ville de Cannes."
17-14536,False,False,False,True,False,False,False,,False,False,,,,False,"Ce marché négocié a pour objet la rénovation du système de sécurité incendie sur le site du Palais du Littoral auprès de la société SIEMENS, afin d'assurer le bon fonctionnement du système SSI. La fourniture et mise en place de l'équipement associé aux matériels périphériques déjà installés, ne peuvent être faites que par SIEMENS en tant que distributeur exclusif."
17-14556,False,False,False,False,False,False,True,,False,False,,,,False,"Suite à la résiliation d'un marché qui pouvait engendrer un risque sanitaire majeur, compte tenu des délais de passation d'une nouvelle procédure et pour éviter une rupture de service, un marché de prestations similaires a été rédigé."
17-14610,False,False,False,False,False,False,False,"<?xml version=""1.0"" encoding=""UTF-16""?>
<MARCHE_COMPLEMENTAIRE xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",False,False,,,,False,Il s'agit d'extension de fournitures ou d'installations existantes qui nécessitent d'être acquises par le fournisseur initial.
17-14630,True,False,False,False,False,False,False,,False,False,,,,False,"L'ensemble des offres reçues dans le cadre de l'appel d'offre ouvert lancé précédemment ont été irrégulières. Aussi, conformément à larticle 25.II.6 du décret no 2016-360 du 25 mars 2016, le marché a été passé selon la procédure concurrentielle avec négociation en application des articles 71 à 73 du décret no 2016-360 du 25 mars 2016 et de larticle 42 de lordonnance no 2015-899 du 23 juillet 2015 "
17-14767,False,False,False,False,False,False,False,,False,True,,,,False,"Marché négocié suite à un concours restreint en application aux articles 41-2-II2,41 et 33II7 du décret no2005-1742 du 30/12/2005."
17-14899,False,False,False,False,False,True,False,,False,False,,,,False,Procédure sans publicité et sans mise en concurrence préalable car les prestations ne pouvaient être confiées qu'à un opérateur économique déterminé pour des raisons tenant à la protection de droits d'exclusivité
17-14909,False,False,False,False,False,True,False,,False,False,,,,False,La Société NOVELAD assure l'exclusivité de la distribution en France des solutions d'infrastructures TETRA de la Société AIRBUS Défence &amp; Space constructeur du cur de réseau Bordeaux Métropole.
17-14918,False,False,False,False,False,True,False,,False,False,,,,False,"Ce marché est passé en application de larticle 30-I-3°c) du code des marchés publics qui énonce que "" les acheteurs peuvent passer un marché public négociés sans publicité ni mise en concurrence préalables [...] lorsque les services ne peuvent être fournis que par un opérateur économique déterminé, [pour la raison suivante] : la protection de droits dexclusivité "".Il est donc nécessaire de faire appel à léditeur de NOVRH pour trois raisons principales :- Léditeur a lexclusivité de la vente de la suite progicielle dont une partie a été développéespécifiquement pour la région Auvergne.- Lobjet du marché nécessite de connaître lensemble des composants fonctionnels ettechniques du progiciel.- Le progiciel doit être étendu au périmètre de la nouvelle Région Auvergne-Rhône-Alpes"
17-15299,False,False,False,False,False,False,False,,False,True,,,,False,Marché de service attribué à un lauréat d'un concours.
17-15404,False,False,False,False,False,False,False,,False,False,,,,True,"Le marché est d'un montant inférieur aux seuils fixés par la directive 2014/18/Ce, il a été passé selon une procédure adaptée pour laquelle la publication préalable d'un avis au Joue n'est pas obligatoire"
17-15473,False,False,False,False,False,True,False,,False,False,,,,False,Le périmètre fonctionnel est maîtrisé de bout-en-bout par léditeur qui dispose de lexclusivité sur sa solution.
17-15566,False,False,False,False,False,True,False,,False,False,,,,False,Procèdure sans publicité et sans mise en concurrence préalable car les prestations ne pouvaient être qu'à un opérateur économique déterminé pour des raisons tenant à la protection de droits d'exclusivité
17-15896,False,False,False,False,False,True,False,,False,False,,,,False,"La Société Cgi, prestataire actuel, possède l'exclusivité pour assurer la maintenance du logiciel Grand Angle.Elle détient un droit exclusif régulier de commercialisation du logiciel, sa maintenance, les prestations associées de formation, d'assistance technique et fonctionnelle"
17-15948,False,False,False,False,False,False,False,,False,False,,,,True,procédure européenne
17-1599,True,False,False,False,False,False,False,,False,False,,,,False,Absence de critère d'attribution et de mise en concurrence en raison de la déclaration d'infructuosité de la procédure formalisée pour ces lots.
17-16210,False,False,False,False,False,True,False,,False,False,,,,False,"Le Système LCMS QQQ 6495 et lUHPLC 1290 Infinity II 2D Heartcutting est conçu, fabriqué et vendu uniquement par Agilent Technologies."
17-16273,False,False,False,False,False,False,False,,False,False,,,,True,MAPA (Marché public de travaux dont la valeur estimée est inférieure à 5 225 000 H.T.
17-16463,False,False,True,False,False,True,False,,False,False,,,,False,L'entreprise VirtaMed AG est l'unique fabriquant et à les droits exclusifs de distribution de ces matériels de chirurgie virtuelle. 
17-16648,False,False,False,False,False,True,False,,False,False,,,,False,Le titulaire a été choisi dans le cadre d'une procédure de marché négocié sans mise en concurrence en raison des droits d'exclusivité dont il bénéficie pour ce logiciel.
