BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
17-36168,Sans objet,Règlement des comptes : selon les stipulations du CCAG/TRXDélai de paiement : 30 jours calendairesFinancement : ressources propres de la Ville,Aucune forme de groupement ne sera imposée aux candidats,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17-36169,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17-36170,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17-36172,Voir CCAP,Voir CCAP - CCTP,Voir RC,False,False,,False,True,True,CF_NIV_SUIV,,
17-36176,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
17-36181,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
17-36182,,Dotation budgétaire de l'établissement - paiement par mandat administratif,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17-36183,sans objet,Paiement par mandat administratif. Le délai de paiement sera en fonction de la règlementation en vigueur et à réception de la facture.,"Le marché sera conclu soit avec un candidat unique assurant l'ensemble des prestations, soit avec un groupement conjoint ou solidaire. Toutefois, en cas de groupement conjoint, le mandataire devra être solidaire de ses co-traitants.",False,False,,False,True,True,CF_NIV_SUIV,,
17-36184,,,,False,False,,False,True,False,CF_NIV_SUIV,,
17-36189,,,"Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire de l'accord-cadre. Toutefois quelle que soit la forme retenue, le groupement devra présenter un mandataire solidaire.Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements.",False,False,,False,True,True,CF_NIV_SUIV,,
17-36190,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
17-36193,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
17-36195,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
17-36196,,,,False,False,,False,True,True,CF_NIV_SUIV,,
