BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
16-176762,True,False,False,False,False,False,
16-185552,False,False,True,False,False,False,
17-101568,False,False,True,False,False,False,
17-111665,False,False,False,False,False,False,Collectivité territoriale à statut particulier
17-112171,False,False,False,False,False,False,Collectivité Territoriale
17-112506,True,False,False,False,False,False,
17-114266,False,False,False,False,True,False,
17-118645,False,False,False,False,False,False,SA D'HLM le cottage social des flandres
17-118958,False,False,False,False,False,False,Etablissement public de coopération intercommunale
17-119856,False,False,False,False,False,False,collectivité territoriale
17-123415,True,False,False,False,False,False,
17-123666,False,False,False,False,True,False,
17-124490,False,False,True,False,False,False,
17-124648,False,False,False,False,False,False,Centre Hospitalier
17-125496,False,False,False,False,True,False,
17-128410,False,False,False,False,True,False,
17-128607,False,False,False,False,False,False,Association régie par la loi du 1er juillet 1901 relative au contrat d'association
17-128970,False,False,True,False,False,False,
17-129120,False,False,True,False,False,False,
17-129614,False,False,False,False,True,False,
17-129718,False,False,True,False,False,False,
17-130491,False,True,False,False,False,False,
17-130686,False,False,False,False,False,False,collectivité
17-131226,False,False,False,False,True,False,
17-132494,False,False,False,False,True,False,
17-132959,False,False,False,False,False,False,Société d'économie mixte
17-133126,False,False,True,False,False,False,
17-133181,False,False,True,False,False,False,
17-133655,False,False,False,False,True,False,
17-134136,False,False,True,False,False,False,
17-134807,False,False,False,False,True,False,
17-135101,False,False,False,False,False,False,Etablissement public de coopération intercommunale
17-136035,False,False,True,False,False,False,
17-136105,True,False,False,False,False,False,
17-136151,False,False,False,False,True,False,
17-136152,False,False,False,True,False,False,
17-137869,False,False,False,False,True,False,
17-137999,True,False,False,False,False,False,
17-138427,False,False,False,False,True,False,
17-138525,False,False,False,True,False,False,
17-138640,False,False,True,False,False,False,
