BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
17-161046,2017-11-13 23:00:00,,2017-11-21 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118,Etude,CF_NIV_SUIV,False,False,87,,"assistance à maîtrise d'ouvrage en matière d'expertise technique, juridique et financière pour la construction de la 'halle république' place de la république à limoges. (rectificatif)"
17-161047,2017-11-13 23:00:00,2017-12-12 11:00:00,2017-12-30 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,478,Sondage (travaux),CF_NIV_SUIV,False,False,92,,Travaux comblement carrières ville de Clamart
17-161048,2017-11-13 23:00:00,2017-12-08 11:00:00,2017-12-07 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,79,,"Salon Niort Numéric 2018 - Implantation logistique, décoration, mise en fonctionnement et accompagnement technique"
17-161049,2017-11-13 23:00:00,2017-12-14 11:00:00,2017-12-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,17,Ascenseur,CF_NIV_SUIV,False,False,75,,Remplacement complet et création d'un niveau supplémentaire des 2 ascenseurs du groupe 11016 - 4 place Nationale
17-161051,2017-11-13 23:00:00,2017-12-13 11:00:00,2017-12-12 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,False,False,75,,Modernisation des menuiseries extérieures au Collège Claude Chappe - 9 rue des Alouettes - 75019 Paris (opération 201622412)
17-161053,2017-11-15 23:00:00,,2018-02-04 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,29,,Suivi-animation d'une Opération Programmée d'Amélioration de l'Habitat (OPAH) sur un territoire comprenant 3 communautés de communes.
17-161053,2017-11-15 23:00:00,,2018-02-04 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,455,Ingénierie,CF_NIV_SUIV,False,False,29,,Suivi-animation d'une Opération Programmée d'Amélioration de l'Habitat (OPAH) sur un territoire comprenant 3 communautés de communes.
17-161055,2017-11-15 23:00:00,,2017-12-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,4,Aéronautique,CF_NIV_SUIV,False,False,78,,Location d'heures de vol sur aéronefs civils avec pilotes et membres d'équipage pour la formation et l'entraînement des parachutistes du 1er RPIMa de Bayonne
17-161055,2017-11-15 23:00:00,,2017-12-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,347,Transport,CF_NIV_SUIV,False,False,78,,Location d'heures de vol sur aéronefs civils avec pilotes et membres d'équipage pour la formation et l'entraînement des parachutistes du 1er RPIMa de Bayonne
17-161057,2017-11-15 23:00:00,,2018-02-08 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,162,Informatique (matériel),CF_NIV_SUIV,False,False,75,,Fourniture d'une solution globale Wi-Fi (Matériels logiciels et prestations associées)
