BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
17-130385,,,,False,False,,False,True,True,CF_NIV_SUIV,,
17-130389,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17-130390,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
17-130391,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
17-130393,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
17-130396,"une retenue de garantie de 5% est exercée sur chaque acompte par le comptable assignataire des paiements.Elle peut être remplacée au gré du titulaire par une garantie à première demande pour le montant total du marché y compris les avenants, ou sur demande du titulaire, et en accord avec le Maître d'ouvrage. Par une caution personnelle et solidaire.Cette caution sera constituée en totalité au plus tard à la date à laquelle le titulaire remet la demande de paiement correspondant au premier acompte. Dans l'hypothèse où la caution ne serait pas constituée ou complétée dans ce délai, la retenue de garantie correspondant à l'acompte est prélevée.","les prestations seront rémunérées dans les conditions fixées par les règles de la comptabilité publique.Les sommes dues au(x) titulaire(s) et au(x) sous-traitant(s) de premier rang éventuel(s) du marché, seront payées par virement administratif dans un délai global de 30 jours à compter de la date de réception de la demande de paiement parle maitre d'oeuvre.Toutefois, le point de départ du délai de paiement est la date d'exécution des prestations lorsqu'elle est postérieure à la date de réception de la demande de paiement.","les candidats peuvent présenter leur candidature et leur offre sous forme de groupement: Soit conjoint (lorsque chaque membre du groupement s'engage à exécuter la (ou les) prestation(s) susceptible(s) de lui être confiée(s) dans le marché) ;Soit solidaire (lorsque chaque membre du groupement est engagé pour la totalité du marché). L'université de Bordeaux souhaite que lorsque le marché lui aura été attribué, le groupement prenne la forme d'un groupement forme d'un groupement conjoint avec mandataire solidaire.",False,False,,True,False,False,CF_NIV_SUIV,['FR'],
17-130397,,Application des règles de comptabilité publique : paiement par mandat administratif sous 30 jours sur fonds propres de la Communauté de communes,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17-130398,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
17-130400,Aucune retenue de garantie n'est prévue. Avance prévue au contrat.,Financement sur le budget communal de la Ville de Neuilly-Sur-Seine - paiement direct - prix unitaires et révisables - Périodicité des paiements dans les conditions du contrat.,"Aucune forme de groupement n'est imposée par le pouvoir adjudicateur. Cependant, en cas d'attribution du marché à un groupement conjoint, le mandataire du groupement sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles à l'égard de l'acheteur, en application de l'article 45-III du décret no 2016-360 du 25 mars 2016.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
17-130402,,"Les prestations seront financées sur les crédits ouverts à cet effet au budget de la Ville de Limoges et seront rémunérées selon les prescriptions du C.C.A.P et en application du décret nº 2012-1246 du 7 novembre 2012 relatif à la gestion budgétaire et comptable publique et des articles 110 à 121 du décret no2016-360 du 25 mars 2016 relatif aux marchés publics. Le délai global de paiement est de 30 jours à compter de la date de réception des factures ou des demandes de paiement équivalentes.En cas de non respect du délai global de paiement, et en application du décret no2013-269 du29 mars 2013 relatif à la lutte contre les retards de paiement dans les contrats de la commande publique, une indemnité forfaitaire pour frais de recouvrement de 40 euro s'ajoutera au montant des intérêts moratoires.","En cas de groupement, le Pouvoir Adjudicateur ne souhaite imposer aucune forme de groupement.Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois :En qualité de candidats individuels et de membres d'un ou plusieurs groupements ; En qualité de membres de plusieurs groupements.Il est donc interdit de cumuler les deux qualités.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17-130404,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
17-130407,"Retenue de garantie de 5.0 %, qui peut être remplacée par une garantie à première demande.",Prestations réglées par un prix global forfaitaire Prix actualisables. Aucune avance prévue. Délai global de paiement des prestations de 30 jours. Modalités de financement des prestations : Ressources propres.,Aucune forme de groupement imposée à l'attributaire du marché.,False,False,,False,True,True,CF_NIV_SUIV,,
17-130408,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
17-130410,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
17-130411,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
17-130412,Garantie à première demande en contrepartie du versement de l'avance.,Crédits inscrits au budget de la Communauté d'Agglomération. Prix mixtes révisables. Délai global de paiement : 30 jours. Possibilité de versement de l'avance (conformément aux dispositions de l'article 135 du décret no2016-360 du 25 mars 2016).,Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire du marché. Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements.,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
17-130415,,Budget principal - Section d'investissement - Fonds propres et subvention escomptée de l'agence de l'Eau.,Groupement conjoint avec mandataire solidaire,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
17-130416,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
