BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
16-104341,,,,False,False,,False,True,True,CF_NIV_SUIV,,
16-61876,Garantie à première demande couvrant 100 % du montant de l'avance à 5 % éventuellement accordée. La caution personnelle et solidaire est également autorisée.,"Articles 109 et suivants du décret du 25 mars 2016 relatif aux marchés publics. Les prix seront réglés selon les conditions du CCAG-PI. Prix global et forfaitaire provisoires et actualisables. Paiement sous la forme d'acomptes et de solde par virement et mandat administratif dans le respect d'un délai global de 30 jours. Le taux des intérêts moratoires sera celui du taux d'intérêt de la principale facilité de refinancement appliquée par la Banque centrale européenne à son opération de refinancement principal la plus récente effectuée avant le premier jour de calendrier du semestre de l'année civile au cours duquel les intérêts moratoires ont commencé à courir, majoré de huit points. L'indemnité forfaitaire pour frais de recouvrement est quant à elle fixée à 40 euros. Cette opération est à ce jour autofinancée à 100 % sur le budget communal. Des subventions sont toutefois escomptées du FIC.","En cas de groupement d'opérateurs économiques, la forme souhaitée par le pouvoir adjudicateur est un groupement conjoint avec mandataire solidaire. Si le groupement attributaire est d'une forme différente, il pourra se voir contraint d'assurer sa transformation pour se conformer au souhait du pouvoir adjudicateur.Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements.En cas de candidature groupée, l'architecte ou le dépositaire d'un titre équivalent sera obligatoirement mandataire du groupement.Les compétences et capacités requises pour répondre à la présente consultation sont les suivantes :-Une compétence concernant des opérations de travaux similaires.-Une compétence OPC.Plusieurs spécialisations professionnelles peuvent être regroupées auprès d'un même membre de l'équipe s'il en a les capacités.",False,False,celles mentionnées dans les pièces constituant le dossier de consultation des entreprises.,False,True,False,CF_NIV_SUIV,['FR'],
17-110835,cf. RC valant CCP,cf. RC valant CCP,,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
17-111665,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
17-112506,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
17-114266,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
17-114964,,,,False,False,,False,True,False,CF_NIV_SUIV,,
17-118252,Il sera exigé la production d'une garantie à première demande garantissant le remboursement de l'avance en cas de versement de celle-ci. Il ne sera pas appliqué de retenue de garantie.,"Les prix sont fermes. Les paiements seront réalisés par virement administratif. Le délai global de paiement est fixé à 30 jours. Le défaut de paiement dans le délai indiqué à l'article précédent fait courir de plein droit et sans autre formalité des intérêts moratoires au bénéfice du titulaire. Les intérêts moratoires courent à partir du jour suivant l'expiration du délai global jusqu'à la date de mise en paiement du principal incluse.Le taux des intérêts moratoires est égal au taux d'intérêt de la principale facilité de refinancement appliqué par la Banque Centrale Européenne à son opération de refinancement principale la plus récente effectuée avant le premier jour de calendrier du semestre de l'année civile au cours duquel les intérêts moratoires ont commencé à courir, majoré de 8 points.En vertu de l'article 40 de la loi du 28 janvier 2013, le retard de paiement donne lieu, de plein droit et sans autre formalité, au versement d'une indemnité forfaitaire pour frais de recouvrement de 40 euros conformément à l'article 9 du décret du 29 mars 2013.Financement : Les prestations seront financées par les fonds propres de la collectivité et éventuellement diverses subventions.","Les candidats pourront se présenter en candidat unique ou en groupement. Forme imposée pour l'attribution : Le pouvoir adjudicateur n'impose aucune condition en ce qui concerne la composition des éventuels groupements.En application de l'article 48 du décret no2016-360, une même personne ne peut représenter plus d'un candidat pour un même marché.Un même opérateur ne peut pas être mandataire de plus d'un groupement pour un même marché.En application de l'article 45 V du décret no2016-360, il est interdit aux candidats de présenter pour le marché plusieurs offres en agissant à la fois : - en qualité de candidats individuels et de membres d'un ou plusieurs groupements ;- en qualité de membres de plusieurs groupements.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
17-118597,,les prestations seront financées par le budget de la Ville et du CCAS (ressources propres) et réglées par mandat administratif. Les paiements s'effectueront selon les règles de la comptabilité publique. Le délai global de paiement est de 30 jours.,non imposée,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17-118645,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
