BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
13-206180,Ville de Sainte-Radegonde,None,DELPAL Michel,,,1 Place de la Mairie,12850,Sainte-radegonde,,05-65-42-46-00,,,mairie-steradegonde@wanadoo.fr,,,,,,,False,False,,False,False
14-157031,CNRS Marseille,None,Monsieur le Délégué régional,,,31 chemin Joseph Aiguier,13402,MARSEILLE CEDEX 20,,04-91-16-40-00,4253,,appel.offres@dr12.cnrs.fr,,,,,,,False,False,,False,False
15-151920,Résidence Louise Marais d'Arc,None,MADUREL Corinne,,,1 rue du Chevalier de la Barre,80340,Bray sur somme,,03-22-76-01-41,,03-22-76-04-72,direction.mrbray@orange.fr,,,,,,,False,False,,False,False
15-30451,ville de Ganges,None,"M CAUMON Bernard, maire adjoint",,,bp 95,34190,Ganges,,04-67-73-85-03,,04-67-73-00-50,ygaubert@ganges.fr,,,,,,,False,False,,False,False
16-127694,CUISINE CENTRALE DU LYCEE PERIER,None,DRIVET Jean-Michel,,,270 rue Paradis,13295,Marseille,,04-91-13-98-65,,04-91-53-95-45,,,,,,,,False,False,,False,False
16-131699,Métropole de Lyon,None,,,FR,20 rue du LacCS33569,69505,Lyon Cedex 03,,,,,uniteachatproprete@grandlyon.com,http://marchespublics.grandlyon.com,,,,,,False,True,,False,True
16-134182,CNRS Marseille,None,Monsieur le Délégué régional,,,31 chemin Joseph Aiguier,13009,Marseille,,04-91-16-40-00,4253,,appel.offres@dr12.cnrs.fr,http://www.provence-corse.cnrs.fr/,,,,,,False,False,,False,False
16-140027,Commune du Tampon,None,,Service des marchés publics,FRY4,"256, rue hubert delisle",97430,Tampon,RE,(+26)2- 2-62-57-87-13,,(+26)2- 2-62-57-87-38,smp@mairie-tampon.fr,http://www.webmarche.adullact.org,,,http://www.webmarche.adullact.org,http://www.webmarche.adullact.org,,False,True,,False,True
16-140570,Métropole de Lyon,None,Isabelle DUBREUIL,,,20 rue du LacCS 33569,69505,Lyon cedex 03,,,,(+33)04-26-99-30-64,uniteachatproprete@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,,,,False,False,,False,False
16-151691,Université de Corse,None,,Direction de la Commande Publique,FRM02,Avenue du 9 septembre BP 52,20250,Corte,,(+33) 4-95-45-01-99,,,marchepublic@univ-corse.fr,http://www.univ-corse.fr,http://www.klekoon.com,,,,,False,True,,False,True
16-151740,Université de Corse,None,,Direction de la Commande Publique,FRM0,Bâtiment administratif Jean-Toussaint Desanti - Avenue du 9 septembre - BP 52,20250,Corte,,(+33) 4-95-45-01-99,,(+33) 4-95-57-84-54,marchepublic@univ-corse.fr,http://www.univ-corse.fr,http://www.klekoon.com,,,,,False,True,,False,True
16-151748,Université de Corse,None,Direction de la Commande Publique,,,Bâtiment administratif Jean-Toussaint Desanti - Avenue du 9 septembre - BP 52,20250,Corte,,(+33)4-95-45-01-99,,(+33)4-95-57-84-54,marchepublic@univ-corse.fr,http://www.univ-corse.fr,http://www.klekoon.com,,,,,False,False,,False,False
16-163013,Métropole Aix Marseille Provence,None,,Direction des Achats et de la Commande Publique - Service des Marchés,FRL04,"58, boulevard Charles Livon",13007,MARSEILLE,,(+33) 4-91-99-99-00,,(+33) 4-91-99-71-96,marches@marseille-provence.fr,http://www.marseille-provence.com,https://marchespublics.ampmetropole.fr,,,,,False,True,,False,True
16-167168,Métropole de Lyon,None,,,FRK26,Direction du Patrimoine et des Moyens Généraux - Service Ressources - Unité Procédures Achats - Marchés,69505,LYON cedex 03,,,,(+33) 4-26-99-30-45,dlb.marches@grandlyon.com,http://www.grandlyon.com,http://marchespublics.grandlyon.com,,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,False,True,,False,True
16-168723,Centre national du cinéma,None,,Département achats et marchés,FR101,12 rue de Lübeck,75784,Paris cedex 16,,(+33) 1-44-34-37-74,,,marchespublics@cnc.fr,http://www.cnc.fr,http://marchespublics-cnc.omnikles.com,,,,,False,True,,False,True
16-170469,Métropole de Lyon,None,,"direction de la propreté - m. Le Vice-Président chargé de la propreté, à l'attention de baccou Vanessa",FR,20 rue du LacCS 33569,69505,Lyon Cedex 03,,,,(+33) 4-26-99-30-64,uniteachatproprete@grandlyon.org,http://marchespublics.grandlyon.com/,http://marchespublics.grandlyon.com/,,,,,False,True,,False,True
16-175395,Université de Corse,None,Direction de la Commande Publique,,,Avenue du 9 septembre  BP 52,20250,Corte,,(+33)4-95-45-01-99,,,marchepublic@univ-corse.fr,http://www.univ-corse.fr,http://www.klekoon.com,,,,,False,False,,False,False
