BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
17-119748,False,False,False,False,False,False,False,,False,False,,,,True,"Linfrastructure sécurité est fondée sur des technologies reconnues, pérennes, performantes et fiables.Celle-ci a répondu aux besoins croissants dhébergement dapplication type extranet, à la croissance constante des flux de données échangés avec internet et à la fiabilité des échanges avec internet qui a permis dévoluer ces 5 dernières années et qui permettra dévoluer à la demande avec la croissance des besoins dans les 4 années à venir.La société Axians est habilitée à effectuer le support de niveaux 1 et 2 de lensemble des éditeurs et constructeurs de linfrastructure informatique.De plus, larchitecture technique est complexe et personnalisée aux besoins de la ville dArras et il serait difficile de maintenir celle-ci par un autre prestataire sans la connaissance de lensemble des particularités liées à linstallation, ce qui pourrait compromettre la sécurité de linfrastructure informatique de la ville dArras.Il est donc nécessaire de continuer à contractualiser avec la société Axians afin de pouvoir bénéficier du support technique et de la correction des anomalies, de la maintenance technique, des améliorations fonctionnelles apportées par léditeur au fil des années, de la maintenance règlementaire (adaptation du logiciel pour répondre aux évolutions juridiques du domaine en question), de journées dassistance technique sur site et de journées de formations sur site.Il est également nécessaire de pérenniser lentretien et la maintenance, curative et évolutive de ces équipements pour garantir aux usagers un bon fonctionnement global."
17-129597,True,False,False,False,False,False,False,,False,False,,,,False,"Aucune candidature ou offre n'a été remise pour ce lot suite à l'avis d'appel public à la concurrence initial en date du 08/12/2016. Par conséquent, des invitations à soumissionner ont été transmises directement à 6 entreprises, le 11/04/2017, dans le cadre des dispositions de l'article 30-2° du décret no2016-360 du 25 mars 20167 relatif aux marchés publics. La date limite de réception des offres a été fixée au 12/05/2017; 4 d'entre elles ont répondu dans les délais et leurs candidatures ont été acceptées.  "
17-142666,False,False,False,False,False,False,False,,False,False,,,,True,"Article 30 décret no2016-360 pris en application de l'ordonnance no2015-899 : ""I. - Les acheteurs peuvent passer un marché public négocié sans publicité ni mise en concurrence préalables dans les cas suivants :"" &quot;10° Pour les marchés publics répondant à un besoin dont la valeur estimée est inférieure aux seuils européens, lorsque la mise en concurrence est impossible ou manifestement inutile en raison notamment de l'objet du marché public ou du faible degré de concurrence dans le secteur considéré."""
17-143676,False,False,False,False,False,False,False,,True,False,,,,False,"Réalisation de prestations similaires à celles qui ont été confiées au titulaire d'un marché public précédent après mise en concurrence (article 30-I 7° du décret no 2016-360 du 25 mars 2016 relatif aux marchés publics (marché négocié sans nouvelle mise en concurrence, passé dans les 3 ans suivant la notification du marché initial)"
17-154982,False,False,False,False,False,False,False,,False,False,,,,True,Le marché ne relève pas du champ d'application de la directive 2014/24/UE (Conformément aux dispositions de l'article 4 c) de la directive). Il nest donc pas soumis à publication préalable au JOUE. Les articles 27 et 34 du décret 2016-360 relatif aux marchés publics ont été appliqués.
17-155037,False,False,False,False,False,False,False,,False,False,,,,True,Consultation passée sur procédure adaptée en application des articles 22 et 27 du décret 2016-360 modifié suite à une procédure déclarée sans suite (passée sur procédure d'appel d'offres ouvert).
17-155076,False,False,False,False,False,True,False,,False,False,,,,False,"La société EDL est l'éditeur du logiciel XPLORE, elle dispose d'un droit d'exclusivité et de protection intellectuelle."
17-155192,True,False,False,False,False,False,False,,False,False,,,,False,"Une première procédure formalisée a été lancée au mois de mai 2017. Une seule offre a été déposée. L'offre du candidat a été déclarée irrégulière, irrégularisable et inacceptable."
17-155201,False,False,False,False,False,False,False,,False,False,,,,True,Marché d'un montant inférieur aux seuils européens
17-155760,False,False,False,False,False,True,False,,False,False,,,,False,Attestation d'exclusivité du fournisseur relative au matériel fourni
