BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
17-83465,CNAF,18003506500036,,,FR,32 avenue de la Sibelle,75685,Paris cedex 14,,(+33) 1-45-65-67-19,,(+33) 1-45-65-52-94,demat@cnaf.fr,http://www.caf.fr,https://meoss.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
17-83466,Ville de Bry-sur-Marne,None,,,FR107,"1, Grande rue Charles de Gaulle",94360,BRY SUR MARNE,,,,,mairie@bry94.fr,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2017_LBHl66oVQ2,http://www.achatpublic.com,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2017_LBHl66oVQ2,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2017_LBHl66oVQ2,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2017_LBHl66oVQ2,,False,True,,False,True
17-62396,CCPOH,None,"Mme Lammelin Emilie, Responsable",,,"1, d'Halatte",60722,Pont Sainte Maxence cedex,,03-44-70-04-01,,03-44-70-04-02,marchespublics@ccpoh.fr,http://www.klekoon.com/dematernet/formulaire_3_Detail_Consultation.asp?consultation_ID=67386,http://www.klekoon.com/dematernet/formulaire_3_Detail_Consultation.asp?consultation_ID=67386,,,,,False,False,,False,False
17-83468,METEO FRANCE,None,"M. GUIZARD Xavier, METEO FRANCE",,,42 AVENUE CORIOLIS,31057,Toulouse cedex 01,,05-61-07-86-03,,,,http://www.meteofrance.fr,,,,,,False,False,,False,False
17-83469,Conseil général des Hauts-de-Seine,None,,M Samuel DESCAMPS,FR105,2/16 boulevard Soufflot,92000,Nanterre,,(+33) 1-76-68-82-39,,,dcpuqj@hauts-de-seine.fr,http://www.hauts-de-seine.fr/,https://marches.maximilien.fr,,,,,False,True,,False,True
17-83470,Ville de Millau,None,"M. Christophe SAINT-PIERRE, Maire",,,Hôtel de Ville - 17 Avenue de la République -BP.80147 -,12100,Millau Cedex,,,,,,,,,,,,False,False,,False,False
17-83471,Cté d'Agglomération Marne et Gondoire,None,,,FR102,1 RUE DE L'ETANG,77600,BUSSY ST MARTIN,,(+33) 1-60-35-43-50,,,marches@marneetgondoire.fr,http://http://www.marneetgondoire.fr/,http://marneetgondoire.e-marchespublics.com,,,,,False,True,,False,True
17-83473,Ville d'Antony,None, Service Juridique,,,Place de l'Hôtel de Ville,92160,Antony,,01-40-96-71-11,,,juridique@ville-antony.fr,http://www.ville-antony.fr/acces-aux-marches-publics-en-cours-consultation,,,,,,False,False,,False,False
17-83474,Centre hospitalier de l'ouest vosgien,None,,,FR414,1280 Avenue Div LECLERC BP 249,88307,Neufchateau cedex,,,,,l.petitdemange@ch-ouestvosgien.fr,http://www.ouestvosgien.com,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,http://www.achatpublic.com,http://www.achatpublic.com,http://www.achatpublic.com,False,True,,False,True
17-83475,GIP SILPC,None,,,FR,2 rue Jean Monnet,87170,Isle,,(+33) 5-55-43-99-00,,(+33) -55-43-99-01,silpc@silpc.fr,http://www.silpc.fr,http://www.marches-securises.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,,False,True,,False,True
17-83476,Cté d'Agglomération de Vesoul,None,Monsieur le Président,,,6 rue de la mutualité,70000,Vesoul,,03-84-97-52-28,,,carolechappuis@vesoul.fr,http://www.vesoul.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
17-83477,Conseil général de l'Aube,None,Monsieur le Président du Département de l'Aube,,,2 rue Pierre Labonde - BP 394,10026,Troyes cedex,,03-25-42-52-30,,03-25-42-52-33,marche@aube.fr,http://www.xmarches.fr,http://www.xmarches.fr,,,,,False,False,,False,False
17-83478,Cté de Cnes Saône Beaujolais,None,M. le Président,,,105 rue de la république,69220,belleville,,04-74-06-11-11,,04-74-06-11-12,c.guinault@mairie-belleville.fr,http://www.marches-securises.fr,,,,,,False,False,,False,False
17-83479,DEAL Guadeloupe,130013915,,Secrétariat Général DEAL Monique GRENOT,FR910,SAINT PHY BP 54,97102,Basse terre,,(+33) -05-90-99-46-43,,,monique.grenot@developpement-durable.gouv.fr,http://www.guadeloupe.developpement-durable.gouv.fr/,https://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=337710&orgAcronyme=d4t,https://www.marches-publics.gouv.fr/,,False,True,,False,True
17-83480,APIJ,None,,fabienne LEPRINCE,FR,30 Rue du château des rentiers,75013,paris,,(+33) 1-53-94-89-73,,(+33) 1-53-94-89-20,fabienne.leprince@justice.fr,http://www.apij.justice.fr,http://www.achatpublic.com,,,,,False,False,,False,False
17-83482,CGSSM,None,"M. le Directeur Général de la Caisse Générale de Sécurité Sociale de la Martinique, Département Marchés",,,Place d'Armes,97210,Lametin,,05-50-89-96-66,,05-96-51-54-00,marchespublics@cgss-martinique.fr,http://www.cgss-martinique.fr,http://www.achatpublic.com,,,,,False,False,,False,False
17-83483,Département des Hauts de Seine,None,,Madame Elodie Chamy,FR105,2-16 Boulevard Soufflot,92015,Nanterre cedex,,,,(+33) 1-47-29-37-18,echamy@hauts-de-seine.fr,http://marches.maximilien.fr,http://www.hauts-de-seine.fr/commande-publique,,https://marches.maximilien.fr,https://marches.maximilien.fr/,,False,True,,False,True
17-83484,MSA DE PICARDIE,None,"Mme KATIE HAUTOT, DIRECTRICE GENERALE",,,Rue de l'Ile Mystérieuse,80440,Boves,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
17-44721,Ville de Fréjus,None,,Monsieur le Maire,FR825,Place FormigéCS 70108,83600,Fréjus,,(+33) 4-94-17-66-00,,,marchespublics@ville-frejus.fr,http://www.ville-frejus.fr,https://www.marches-securises.fr,,,https://www.marches-securises.fr,,False,True,,False,True
17-83486,CELLULE-MARCHES-HUEP,None,"M. CHARRIER Annie, HUEP - Site Saint Antoine",,,"184, rue du faubourg Saint Antoine",75571,Paris cedex 12,,01-49-28-28-03,,01-49-28-29-15,,,,,,,,False,False,,False,False
17-83487,CCI de Cherbourg-Cotentin,None,"M. Président Le, Président",,,CCI OUEST NORMANDIE - Délégation Cherbourg-Cotentin Bd F. Amiot - BP 839,50100,Cherbourg-en-cotentin,,,,,,http://www.ouestnormandie.cci.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
17-83488,SIECCAO,None, ABOU-KHALIL Aurélie,,,RD922,95270,Asnières-sur-Oise,,01-30-29-14-55,,,aurelie.abou-khalil@sieccao.fr,https://sites.google.com/a/sieccao.fr/sieccao/,http://www.e-marchespublics.fr/,,,,,False,False,,False,False
17-83489,Conseil général de Seine Saint Denis,None,,,FR106,Hôtel du Département - Direction de L'Education et de la jeunesse,93006,Bobigny cedex,,,,,clopes@seinesaintdenis.fr,http://www.seine-saint-denis.fr/,http://marches.maximilien.fr,,http://marches.maximilien.fr/,http://marches.maximilien.fr/,,False,True,,False,True
17-83490,"Ministères santé, travail et sport",None,"Mme DONNEADIEU Sophie, Ministères santé, travail et sports, DFAS/DADD",,,14 avenue Duquesne,75007,Paris,,,,,dfas-dadd-bpcp@sg.social.gouv.fr,,,,,,,False,False,,False,False
17-83491,Ville d'Annecy,None, Monsieur le Maire,,,Esplanade de l'Hôtel-de-Ville BP 2305,74011,Annecy,,04-50-33-65-59,,04-50-33-89-03,marchespublics@ville-annecy.fr,http://www.annecy.fr,http://www.annecy.fr,,,,,False,False,,False,False
17-60926,ANSES,None, service des marchés publics direction des achats,service des marchés publics,,"14, rue Pierre et Marie Curie",94701,Maisons-alfort cedex,,01-49-77-38-30,,,,http://www.anses.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=328779&orgAcronyme=h8j,,,,,False,False,,False,False
